站点编号,观测时间,存储时间,累计流量1(立方米),流量计1安装高度(米),小时水量1(立方米/小时),信号强度(百分比),浊度1(度),流速1(米/秒),电量(百分比),电源电压(伏特),水位计1安装高度(米),水位1(米),报警信息
0201330009,2022-09-20 23:15:00,2022-09-20 23:15:26,10561.74149,0.070,NaN,65,3.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 23:10:00,2022-09-20 23:10:21,10561.74149,0.070,NaN,65,3.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 23:05:00,2022-09-20 23:05:20,10561.74149,0.070,NaN,68,3.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 23:00:00,2022-09-20 23:00:22,10561.74149,0.070,NaN,65,3.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 22:55:00,2022-09-20 22:55:19,10561.74149,0.070,NaN,68,3.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 22:50:00,2022-09-20 22:50:22,10561.74149,0.070,NaN,62,3.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 22:45:00,2022-09-20 22:45:19,10561.74149,0.070,NaN,68,2.9,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 22:40:00,2022-09-20 22:40:26,10561.74149,0.070,NaN,46,2.9,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 22:35:00,2022-09-20 22:35:23,10561.74149,0.070,NaN,68,3.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 22:30:00,2022-09-20 22:30:19,10561.74149,0.070,NaN,65,3.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 22:25:00,2022-09-20 22:25:25,10561.74149,0.070,NaN,43,3.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 22:20:00,2022-09-20 22:20:22,10561.74149,0.070,NaN,68,3.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 22:15:00,2022-09-20 22:15:19,10561.74149,0.070,NaN,68,3.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 22:10:00,2022-09-20 22:10:22,10561.74149,0.070,NaN,68,3.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 22:05:00,2022-09-20 22:10:22,10561.74149,0.070,NaN,68,3.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 22:00:00,2022-09-20 22:00:21,10561.74149,0.070,NaN,68,3.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 21:55:00,2022-09-20 21:55:21,10561.74149,0.070,NaN,65,3.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 21:50:00,2022-09-20 21:50:23,10561.74149,0.070,NaN,62,3.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 21:45:00,2022-09-20 21:45:20,10561.74149,0.070,NaN,65,3.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 21:40:00,2022-09-20 21:40:17,10561.74149,0.070,NaN,68,3.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 21:35:00,2022-09-20 21:35:20,10561.74149,0.070,NaN,68,3.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 21:30:00,2022-09-20 21:30:22,10561.74149,0.070,NaN,65,2.9,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 21:25:00,2022-09-20 21:25:19,10561.74149,0.070,NaN,68,2.9,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 21:20:00,2022-09-20 21:20:22,10561.74149,0.070,NaN,68,2.8,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 21:15:00,2022-09-20 21:15:19,10561.74149,0.070,NaN,68,2.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 21:10:00,2022-09-20 21:10:22,10561.74149,0.070,NaN,62,3.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 21:05:00,2022-09-20 21:05:23,10561.74149,0.070,NaN,65,2.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 21:00:00,2022-09-20 21:00:20,10561.74149,0.070,NaN,68,2.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 20:55:00,2022-09-20 20:55:32,10561.74149,0.070,NaN,65,2.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 20:50:00,2022-09-20 20:50:21,10561.74149,0.070,NaN,65,2.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 20:45:00,2022-09-20 20:45:23,10561.74149,0.070,NaN,65,2.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 20:40:00,2022-09-20 20:40:22,10561.74149,0.070,NaN,68,1.9,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 20:35:00,2022-09-20 20:35:27,10561.74149,0.070,NaN,68,1.9,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 20:30:00,2022-09-20 20:30:20,10561.74149,0.070,NaN,65,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 20:25:00,2022-09-20 20:25:21,10561.74149,0.070,NaN,68,1.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 20:20:00,2022-09-20 20:20:23,10561.74149,0.070,NaN,65,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 20:15:00,2022-09-20 20:15:19,10561.74149,0.070,NaN,68,0.9,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 20:10:00,2022-09-20 20:10:19,10561.74149,0.070,NaN,68,0.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 20:05:00,2022-09-20 20:05:26,10561.74149,0.070,NaN,68,0.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 20:00:00,2022-09-20 20:00:29,10561.74149,0.070,NaN,68,0.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 19:55:00,2022-09-20 19:55:20,10561.74149,0.070,NaN,68,0.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 19:50:00,2022-09-20 19:50:48,10561.74149,0.070,NaN,68,0.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 19:45:00,2022-09-20 19:45:21,10561.74149,0.070,NaN,65,0.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 19:40:00,2022-09-20 19:45:21,10561.74149,0.070,NaN,65,0.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 19:35:00,2022-09-20 19:35:19,10561.74149,0.070,NaN,68,0.8,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 19:30:00,2022-09-20 19:30:26,10561.74149,0.070,NaN,62,0.8,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 19:25:00,2022-09-20 19:25:18,10561.74149,0.070,NaN,68,0.7,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 19:20:00,2022-09-20 19:20:26,10561.74149,0.070,NaN,68,0.7,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 19:15:00,2022-09-20 19:15:24,10561.74149,0.070,NaN,68,0.8,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 19:10:00,2022-09-20 19:10:21,10561.74149,0.070,NaN,68,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 19:05:00,2022-09-20 19:05:25,10561.74149,0.070,NaN,68,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 19:00:00,2022-09-20 19:00:21,10561.74149,0.070,NaN,65,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 18:55:00,2022-09-20 18:55:24,10561.74149,0.070,NaN,68,0.7,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 18:50:00,2022-09-20 18:50:26,10561.74149,0.070,NaN,68,0.7,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 18:45:00,2022-09-20 18:45:22,10561.74149,0.070,NaN,62,1.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 18:40:00,2022-09-20 18:40:19,10561.74149,0.070,NaN,65,1.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 18:35:00,2022-09-20 18:35:22,10561.74149,0.070,NaN,65,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 18:30:00,2022-09-20 18:30:22,10561.74149,0.070,NaN,62,0.8,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 18:25:00,2022-09-20 18:25:20,10561.74149,0.070,NaN,50,0.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 18:20:00,2022-09-20 18:20:23,10561.74149,0.070,NaN,68,0.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 18:15:00,2022-09-20 18:15:21,10561.74149,0.070,NaN,65,0.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 18:10:00,2022-09-20 18:10:28,10561.74149,0.070,NaN,71,1.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 18:05:00,2022-09-20 18:05:28,10561.74149,0.070,NaN,68,1.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 18:00:00,2022-09-20 18:00:22,10561.74149,0.070,NaN,62,0.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 17:55:00,2022-09-20 17:55:23,10561.74149,0.070,NaN,65,0.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 17:50:00,2022-09-20 17:50:33,10561.74149,0.070,NaN,71,0.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 17:45:00,2022-09-20 17:45:21,10561.74149,0.070,NaN,71,0.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 17:40:00,2022-09-20 17:40:19,10561.74149,0.070,NaN,68,0.8,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 17:35:00,2022-09-20 17:35:27,10561.74149,0.070,NaN,68,0.8,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 17:30:00,2022-09-20 17:30:20,10561.74149,0.070,NaN,68,0.8,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 17:25:00,2022-09-20 17:25:20,10561.74149,0.070,NaN,65,0.7,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 17:20:00,2022-09-20 17:20:22,10561.74149,0.070,NaN,65,1.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 17:15:00,2022-09-20 17:15:24,10561.74149,0.070,NaN,68,1.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 17:10:00,2022-09-20 17:10:22,10561.74149,0.070,NaN,43,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 17:05:00,2022-09-20 17:05:22,10561.74149,0.070,NaN,71,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 17:00:00,2022-09-20 17:00:23,10561.74149,0.070,NaN,46,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 16:55:00,2022-09-20 16:55:25,10561.74149,0.070,NaN,65,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 16:50:00,2022-09-20 16:50:28,10561.74149,0.070,NaN,59,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 16:45:00,2022-09-20 16:45:25,10561.74149,0.070,NaN,68,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 16:40:00,2022-09-20 16:40:23,10561.74149,0.070,NaN,68,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 16:35:00,2022-09-20 16:35:19,10561.74149,0.070,NaN,68,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 16:30:00,2022-09-20 16:30:21,10561.74149,0.070,NaN,68,0.8,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 16:25:00,2022-09-20 16:25:25,10561.74149,0.070,NaN,59,0.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 16:20:00,2022-09-20 16:20:27,10561.74149,0.070,NaN,68,0.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 16:15:00,2022-09-20 16:15:20,10561.74149,0.070,NaN,68,0.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 16:10:00,2022-09-20 16:10:22,10561.74149,0.070,NaN,65,0.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 16:05:00,2022-09-20 16:05:20,10561.74149,0.070,NaN,65,0.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 16:00:00,2022-09-20 16:00:19,10561.74149,0.070,NaN,68,0.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 15:55:00,2022-09-20 15:55:26,10561.74149,0.070,NaN,68,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 15:50:00,2022-09-20 15:50:26,10561.74149,0.070,NaN,59,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 15:45:00,2022-09-20 15:45:19,10561.74149,0.070,NaN,62,1.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 15:40:00,2022-09-20 15:40:24,10561.74149,0.070,NaN,68,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 15:35:00,2022-09-20 15:35:29,10561.74149,0.070,NaN,62,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 15:30:00,2022-09-20 15:30:22,10561.74149,0.070,NaN,65,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 15:25:00,2022-09-20 15:25:19,10561.74149,0.070,NaN,68,1.7,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 15:20:00,2022-09-20 15:20:28,10561.74149,0.070,NaN,62,1.7,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 15:15:00,2022-09-20 15:15:20,10561.74149,0.070,NaN,68,1.7,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 15:10:00,2022-09-20 15:10:21,10561.74149,0.070,NaN,62,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 15:05:00,2022-09-20 15:05:25,10561.74149,0.070,NaN,68,1.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 15:00:00,2022-09-20 15:00:24,10561.74149,0.070,NaN,65,1.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 14:55:00,2022-09-20 14:55:20,10561.74149,0.070,NaN,68,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 14:50:00,2022-09-20 14:50:23,10561.74149,0.070,NaN,65,1.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 14:45:00,2022-09-20 14:45:19,10561.74149,0.070,NaN,62,1.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 14:40:00,2022-09-20 14:40:22,10561.74149,0.070,NaN,65,1.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 14:35:00,2022-09-20 14:35:27,10561.74149,0.070,NaN,68,1.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 14:30:00,2022-09-20 14:30:19,10561.74149,0.070,NaN,59,1.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 14:25:00,2022-09-20 14:25:26,10561.74149,0.070,NaN,68,1.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 14:20:00,2022-09-20 14:20:19,10561.74149,0.070,NaN,68,1.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 14:15:00,2022-09-20 14:15:23,10561.74149,0.070,NaN,62,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 14:10:00,2022-09-20 14:10:19,10561.74149,0.070,NaN,68,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 14:05:00,2022-09-20 14:05:25,10561.74149,0.070,NaN,62,1.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 14:00:00,2022-09-20 14:00:28,10561.74149,0.070,NaN,68,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 13:55:00,2022-09-20 13:55:23,10561.74149,0.070,NaN,62,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 13:50:00,2022-09-20 13:50:17,10561.74149,0.070,NaN,65,1.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 13:45:00,2022-09-20 13:45:20,10561.74149,0.070,NaN,68,1.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 13:40:00,2022-09-20 13:40:23,10561.74149,0.070,NaN,59,1.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 13:35:00,2022-09-20 13:35:19,10561.74149,0.070,NaN,68,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 13:30:00,2022-09-20 13:30:21,10561.74149,0.070,NaN,68,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 13:25:00,2022-09-20 13:25:27,10561.74149,0.070,NaN,62,1.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 13:20:00,2022-09-20 13:20:20,10561.74149,0.070,NaN,68,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 13:15:00,2022-09-20 13:15:22,10561.74149,0.070,NaN,59,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 13:10:00,2022-09-20 13:10:20,10561.74149,0.070,NaN,62,1.7,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 13:05:00,2022-09-20 13:05:23,10561.74149,0.070,NaN,59,1.7,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 13:00:00,2022-09-20 13:00:18,10561.74149,0.070,NaN,68,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 12:55:00,2022-09-20 12:55:19,10561.74149,0.070,NaN,59,1.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 12:50:00,2022-09-20 12:50:21,10561.74149,0.070,NaN,68,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 12:45:00,2022-09-20 12:45:20,10561.74149,0.070,NaN,68,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 12:40:00,2022-09-20 12:40:23,10561.74149,0.070,NaN,68,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 12:35:00,2022-09-20 12:35:23,10561.74149,0.070,NaN,68,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 12:30:00,2022-09-20 12:30:22,10561.74149,0.070,NaN,65,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 12:25:00,2022-09-20 12:25:31,10561.74149,0.070,NaN,68,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 12:20:00,2022-09-20 12:20:21,10561.74149,0.070,NaN,62,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 12:15:00,2022-09-20 12:15:18,10561.74149,0.070,NaN,68,1.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 12:10:00,2022-09-20 12:10:20,10561.74149,0.070,NaN,68,1.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 12:05:00,2022-09-20 12:05:26,10561.74149,0.070,NaN,68,1.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 12:00:00,2022-09-20 12:00:28,10561.74149,0.070,NaN,68,1.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 11:55:00,2022-09-20 11:55:18,10561.74149,0.070,NaN,65,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 11:50:00,2022-09-20 11:50:20,10561.74149,0.070,NaN,65,1.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 11:45:00,2022-09-20 11:45:20,10561.74149,0.070,NaN,68,1.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 11:40:00,2022-09-20 11:40:26,10561.74149,0.070,NaN,68,1.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 11:35:00,2022-09-20 11:35:28,10561.74149,0.070,NaN,68,1.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 11:30:00,2022-09-20 11:30:21,10561.74149,0.070,NaN,68,1.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 11:25:00,2022-09-20 11:25:25,10561.74149,0.070,NaN,68,1.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 11:20:00,2022-09-20 11:20:27,10561.74149,0.070,NaN,59,1.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 11:15:00,2022-09-20 11:15:23,10561.74149,0.070,NaN,65,1.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 11:10:00,2022-09-20 11:10:25,10561.74149,0.070,NaN,68,1.0,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 11:05:00,2022-09-20 11:05:21,10561.74149,0.070,NaN,62,1.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 11:00:00,2022-09-20 11:00:20,10561.74149,0.070,NaN,65,0.8,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 10:55:00,2022-09-20 10:55:21,10561.74149,0.070,NaN,65,1.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 10:50:00,2022-09-20 10:50:28,10561.74149,0.070,NaN,68,1.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 10:45:00,2022-09-20 10:45:20,10561.74149,0.070,NaN,68,1.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 10:40:00,2022-09-20 10:40:22,10561.74149,0.070,NaN,65,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 10:35:00,2022-09-20 10:35:28,10561.74149,0.070,NaN,62,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 10:30:00,2022-09-20 10:30:23,10561.74149,0.070,NaN,68,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 10:25:00,2022-09-20 10:25:25,10561.74149,0.070,NaN,65,1.7,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 10:20:00,2022-09-20 10:20:28,10561.74149,0.070,NaN,68,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 10:15:00,2022-09-20 10:15:28,10561.74149,0.070,NaN,65,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 10:10:00,2022-09-20 10:10:19,10561.74149,0.070,NaN,65,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 10:05:00,2022-09-20 10:05:24,10561.74149,0.070,NaN,65,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 10:00:00,2022-09-20 10:00:23,10561.74149,0.070,NaN,62,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 09:55:00,2022-09-20 09:55:18,10561.74149,0.070,NaN,68,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 09:50:00,2022-09-20 09:50:24,10561.74149,0.070,NaN,65,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 09:45:00,2022-09-20 09:45:26,10561.74149,0.070,NaN,68,1.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 09:40:00,2022-09-20 09:40:18,10561.74149,0.070,NaN,62,3.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 09:35:00,2022-09-20 09:35:30,10561.74149,0.070,NaN,68,3.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 09:30:00,2022-09-20 09:30:21,10561.74149,0.070,NaN,68,3.2,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 09:25:00,2022-09-20 09:25:23,10561.74149,0.070,NaN,62,3.1,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 09:20:00,2022-09-20 09:20:20,10561.74149,0.070,NaN,65,3.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 09:15:00,2022-09-20 09:15:43,10561.74149,0.070,NaN,68,3.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 09:10:00,2022-09-20 09:10:20,10561.74149,0.070,NaN,68,3.3,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 09:05:00,2022-09-20 09:05:23,10561.74149,0.070,NaN,65,3.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 09:00:00,2022-09-20 09:00:28,10561.74149,0.070,NaN,68,3.4,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 08:55:00,2022-09-20 08:55:24,10561.74149,0.070,NaN,62,3.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 08:50:00,2022-09-20 08:50:28,10561.74149,0.070,NaN,68,3.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 08:45:00,2022-09-20 08:45:21,10561.74149,0.070,NaN,62,3.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 08:40:00,2022-09-20 08:40:22,10561.74149,0.070,NaN,68,3.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 08:35:00,2022-09-20 08:35:24,10561.74149,0.070,NaN,68,3.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 08:30:00,2022-09-20 08:30:19,10561.74149,0.070,NaN,62,3.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 08:25:00,2022-09-20 08:25:19,10561.74149,0.070,NaN,62,3.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 08:20:00,2022-09-20 08:20:20,10561.74149,0.070,NaN,68,3.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 08:15:00,2022-09-20 08:15:22,10561.74149,0.070,NaN,62,3.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 08:10:00,2022-09-20 08:10:20,10561.74149,0.070,NaN,59,3.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 08:05:00,2022-09-20 08:05:24,10561.74149,0.070,NaN,65,3.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 08:00:00,2022-09-20 08:00:21,10561.74149,0.070,NaN,68,3.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 07:55:00,2022-09-20 07:55:26,10561.74149,0.070,NaN,59,3.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 07:50:00,2022-09-20 07:50:22,10561.74149,0.070,NaN,96,3.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 07:45:00,2022-09-20 07:45:22,10561.74149,0.070,NaN,59,3.5,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 07:40:00,2022-09-20 07:40:19,10561.74149,0.070,NaN,62,3.6,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 07:35:00,2022-09-20 07:35:25,10561.74149,0.070,NaN,62,3.7,NaN,0.0,0.30,0.000,NaN,131
0201330009,2022-09-20 07:30:00,2022-09-20 07:30:23,10561.74149,0.070,NaN,59,3.7,NaN,0.0,0.30,0.000,NaN,131
