epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3716,accumulate_usage_plus_3718,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
36,3.047678106,0.897431402,0.817274754,0.947460613,1.067394299,1.094799053,0.313384568,0.349881765,0.478486748,0.36533526,0.020472985,-0.053681661,0.51663413,8915.817249,53.63564418,1.978873721,,,
37,3.04763941,0.894281453,0.805891482,0.939548209,1.065501016,1.091030371,0.281171415,0.372907364,0.477941357,0.366044347,0.019763965,-0.054136362,0.557430874,8919.664742,49.22103045,1.891572838,,,
38,3.047638718,0.94499845,0.860132659,0.93580637,1.064670033,1.098187299,0.291575126,0.350778518,0.477545446,0.366754588,0.045003874,-0.144679727,0.461135677,9685.805148,65.82129221,2.350016748,,,
39,3.046936156,0.682721872,0.537231599,0.914292104,1.059810164,1.053755106,0.105093291,0.527448065,0.476614759,0.367461364,0.014228242,-0.446415922,0.95973775,12238.9717,61.92097306,8.4433981,,,
40,3.046932712,0.689237733,0.546021867,0.914362372,1.059853567,1.056535898,0.133161342,0.516353814,0.476577026,0.367542742,0.014128425,-0.433462994,0.946054971,12129.3694,61.17154626,7.632197331,,,
41,3.046927969,0.698065562,0.55784402,0.914456939,1.05991368,1.060226773,0.162366572,0.501660506,0.476526075,0.367653657,0.013955976,-0.416982074,0.92890098,11989.91469,60.19061514,6.8141909,,,
42,3.046921512,0.709877856,0.573514047,0.914581753,1.059996171,1.065030475,0.193290602,0.482575627,0.476458239,0.367803033,0.013676797,-0.394702001,0.906092897,11801.38995,58.80497704,5.945807989,,,
43,3.046912785,0.725770719,0.594346499,0.914745038,1.060110012,1.071259613,0.226613143,0.457894354,0.476367752,0.368005391,0.013232812,-0.362639936,0.8738665,11530.09405,56.7220235,4.990790038,,,
44,3.04690133,0.747540622,0.622454104,0.914955035,1.060268469,1.079380418,0.263062836,0.425882248,0.476245695,0.368284556,0.012533356,-0.313582357,0.825470085,11114.98916,53.54925756,3.929845718,,,
45,3.046888266,0.778044592,0.661079111,0.915201292,1.06048471,1.090009286,0.302992758,0.38447262,0.476078958,0.368678977,0.011496542,-0.235771674,0.749472458,10456.58743,49.43086809,2.826509481,,,
46,3.046883452,0.820627726,0.713589858,0.915323145,1.060724491,1.103450122,0.344219912,0.333670154,0.475850585,0.369241164,0.010462584,-0.12592739,0.635460226,9527.130645,47.23764391,1.999753032,,,
47,3.046927516,0.86864096,0.770144169,0.914011631,1.060594503,1.116437167,0.372563139,0.3,0.475521078,0.369983399,0.012266986,-0.073245062,0.529077898,9081.354634,53.83229096,1.929629021,,,
48,3.047027734,0.862461673,0.757432616,0.905644162,1.058806391,1.11457677,0.349996216,0.317134434,0.474876415,0.370748362,0.012454757,-0.07211794,0.558815886,9071.817395,50.37327622,1.867722838,,,
49,3.047113745,0.889752342,0.786174096,0.901009134,1.057785144,1.119950186,0.351276601,0.30323342,0.474384983,0.371530742,0.015920776,-0.072052972,0.511283641,9071.267662,55.66020967,1.980607513,,,
50,3.047170976,0.861569516,0.745545116,0.890755342,1.055439948,1.112293595,0.310641877,0.339808066,0.473642869,0.372306674,0.013231509,-0.092168292,0.600384402,9241.475162,47.58713697,1.872000532,,,
51,3.047227206,0.912115512,0.804376541,0.888728903,1.055057532,1.123275564,0.335713692,0.300848976,0.473270403,0.373052149,0.021729411,-0.091463092,0.488489564,9235.508056,59.834636,2.101907675,,,
52,3.047170907,0.826235957,0.69196507,0.87396089,1.051631375,1.103863778,0.256005548,0.380158579,0.472331123,0.373837323,0.012611238,-0.209227757,0.726235568,10231.98381,48.16124638,2.46162477,,,
53,3.047170444,0.876739949,0.755004918,0.874028805,1.051872485,1.117887571,0.308144508,0.325359806,0.472093317,0.37440198,0.014550759,-0.07124212,0.573239016,9064.406576,48.73360961,1.836583171,,,
54,3.0472339,0.91967974,0.803889112,0.870882604,1.051133431,1.126126278,0.322506572,0.3,0.471663106,0.37517022,0.024011262,-0.083953331,0.486803243,9171.96357,59.60424912,2.092754259,,,
55,3.047152748,0.836923536,0.69409776,0.85660066,1.047692707,1.106717863,0.240936841,0.377022671,0.470724788,0.375986824,0.013054442,-0.208286604,0.72644625,10224.02016,48.07767743,2.43019272,,,
56,3.04715154,0.888613935,0.759260315,0.856688808,1.04793683,1.120807346,0.297127507,0.321474221,0.470489358,0.376541755,0.016103783,-0.062361955,0.563752,8989.266301,49.12712639,1.826431371,,,
57,3.047209127,0.929968584,0.806138698,0.853195888,1.047052989,1.127986065,0.308334361,0.3,0.470039459,0.377313435,0.02760304,-0.080338097,0.482444701,9141.372957,59.94358046,2.103455576,,,
58,3.047075315,0.840274408,0.686383859,0.838728754,1.043443023,1.106751695,0.21808227,0.38160633,0.469081421,0.378158611,0.013422747,-0.231069572,0.749402048,10416.80019,48.98171487,2.60366136,,,
59,3.047067577,0.889395971,0.749425747,0.838920067,1.043710601,1.120390324,0.279748319,0.327034106,0.46886486,0.378664044,0.016168857,-0.073462445,0.584912453,9083.194044,47.68362135,1.817454816,,,
60,3.047117048,0.941552995,0.811299146,0.836615666,1.04314683,1.130492165,0.304776983,0.3,0.468473321,0.379409146,0.032709893,-0.097156726,0.473354741,9283.685221,62.1089701,2.169704436,,,
61,3.046882013,0.812064317,0.640650182,0.819839135,1.038951217,1.101629454,0.189168193,0.405962817,0.467384596,0.380310045,0.013709307,-0.309677181,0.824515774,11081.94518,53.2128641,3.63085445,,,
62,3.046865353,0.845649121,0.685550081,0.820114308,1.039192556,1.112335915,0.24748431,0.362302425,0.467224752,0.380672198,0.013542861,-0.194686756,0.713711111,10108.94389,47.56924637,2.329939119,,,
63,3.046868081,0.897462985,0.752252039,0.820176485,1.039413134,1.126587155,0.302109794,0.306297685,0.466983143,0.381244885,0.017056539,-0.055415663,0.552355892,8930.48966,49.93608639,1.817517297,,,
64,3.046931741,0.931186217,0.790151369,0.816041616,1.038297959,1.131838736,0.306344411,0.3,0.466480563,0.382041081,0.026499411,-0.057092581,0.492733762,8944.679038,57.11841016,2.006529038,,,
65,3.046874567,0.885765745,0.724686124,0.805090466,1.03536527,1.11790516,0.244139933,0.349882642,0.465619438,0.382925752,0.015942374,-0.126585925,0.648903541,9532.702897,46.39579381,1.938903786,,,
66,3.046898076,0.948148536,0.803332836,0.804576536,1.035377028,1.132081615,0.296379603,0.3,0.465331274,0.383568046,0.034153368,-0.075095402,0.475975538,9097.011444,60.41298558,2.112033026,,,
67,3.046693206,0.848736691,0.668152216,0.79016951,1.031537784,1.10742511,0.195481622,0.386261432,0.464303239,0.384505772,0.014272691,-0.259612785,0.777628969,10658.32102,50.27900509,2.879676662,,,
68,3.046679927,0.892918967,0.727142166,0.790446155,1.031814957,1.120206006,0.261597306,0.334356217,0.464113631,0.384940313,0.016502586,-0.099272138,0.619280605,9301.584959,46.53839163,1.850724745,,,
69,3.046716568,0.952319813,0.801658758,0.789405027,1.031615837,1.13310981,0.303016614,0.3,0.463788809,0.38562739,0.035679376,-0.08309125,0.473138002,9164.668998,61.22503248,2.133077638,,,
70,3.046491459,0.83916632,0.648146036,0.774283204,1.02757758,1.105277913,0.195884692,0.393749221,0.462681035,0.386614311,0.014422233,-0.282013487,0.798534964,10847.86647,51.54000831,3.192874037,,,
71,3.046476107,0.877956313,0.701013148,0.774579987,1.027844319,1.117194127,0.25786054,0.345313814,0.462508477,0.387007625,0.015294323,-0.14212475,0.663246092,9664.185994,46.48116332,2.007851959,,,
72,3.046497238,0.935280568,0.775289537,0.774293506,1.027917392,1.131471673,0.307965349,0.3,0.462235341,0.387632347,0.026268269,-0.045696084,0.501036643,8848.246607,55.22381168,1.94158174,,,
73,3.046481867,0.914755865,0.741201296,0.765511643,1.025404999,1.121865752,0.263726592,0.330067704,0.461433186,0.388532885,0.019728864,-0.067968175,0.585633202,9036.703805,47.19866393,1.795774373,,,
74,3.046520652,0.972018929,0.812206121,0.763692249,1.024889767,1.132390357,0.294287005,0.3,0.461061535,0.38924573,0.047463613,-0.125524149,0.459068028,9523.718589,65.58564759,2.265522792,,,
75,3.046041193,0.766416518,0.53794418,0.743842591,1.019647325,1.0880125,0.130995797,0.444533615,0.4596838,0.390367737,0.015391392,-0.409561644,0.922621176,11927.12608,59.72308153,6.370356558,,,
76,3.046033298,0.779039164,0.55699511,0.743998759,1.019751204,1.093196841,0.173323973,0.423144715,0.459610488,0.390521016,0.015200838,-0.373249457,0.886180808,11619.86742,57.41676011,5.180574153,,,
77,3.046022201,0.79791489,0.584913148,0.744226104,1.019906821,1.100594132,0.218031157,0.392942986,0.459504777,0.390750495,0.014834824,-0.31871705,0.832811723,11158.43681,53.87897625,3.962974916,,,
78,3.046008774,0.82603746,0.625361198,0.744535304,1.02012832,1.110865364,0.265782252,0.351693873,0.459355902,0.391092358,0.014324629,-0.231725604,0.749251455,10422.35126,49.16098001,2.748118107,,,
79,3.04600296,0.867275453,0.682417373,0.744817747,1.020372891,1.124357687,0.314010558,0.3,0.45915045,0.391600117,0.014502779,-0.108109845,0.624443427,9376.365969,46.70943604,1.887727825,,,
80,3.04604726,0.915029012,0.744501373,0.743776812,1.020155622,1.137036035,0.345473145,0.3,0.4588257,0.392314129,0.02068991,-0.050267068,0.525695398,8886.92438,52.54823529,1.85239082,,,
81,3.046124525,0.923304505,0.749616025,0.737908049,1.018487071,1.134804163,0.329789991,0.301616976,0.458130852,0.393205545,0.022338375,-0.045484998,0.522633653,8846.460486,52.55254694,1.853383876,,,
82,3.04618436,0.932226933,0.755226794,0.732025012,1.016742847,1.132207022,0.312439762,0.304185404,0.45744217,0.39408786,0.024397094,-0.039703666,0.519892562,8797.541253,52.43742352,1.853840633,,,
83,3.046221127,0.942975576,0.762849864,0.726207405,1.014940627,1.129473284,0.293825756,0.307097915,0.456770102,0.394956172,0.027440784,-0.032501019,0.514896205,8736.595441,52.51126201,1.861382111,,,
84,3.046223175,0.953804656,0.770007735,0.720271721,1.013024857,1.126052335,0.271722128,0.312351559,0.456108495,0.395813185,0.031025069,-0.023269938,0.513023456,8658.485862,52.10108925,1.858748405,,,
85,3.046185786,0.970458393,0.784375697,0.714624703,1.01111819,1.123276658,0.250161832,0.315756254,0.455491908,0.396644582,0.038979747,-0.01137534,0.498653996,8557.838704,53.15405271,1.898803942,,,
86,3.04605413,0.97598657,0.782689713,0.708027317,1.008846316,1.117029747,0.212296531,0.331397594,0.4548546,0.397487074,0.039665294,-0.00322946,0.527097824,8488.911646,48.98921993,1.807082906,,,
87,3.045961967,0.99,0.849075944,0.704402869,1.007516734,1.121658836,0.220668082,0.310297755,0.454422637,0.398221605,0.079861228,-0.100229512,0.442814686,9309.685863,65.71893151,2.302315634,,,
88,3.045017779,0.693822116,0.5,0.684841649,1.001833308,1.068074291,0.001,0.480377053,0.453187578,0.39941716,0.015675846,-0.483165488,0.999550172,12549.93129,63.94509135,13.7220706,,,
89,3.045017742,0.693891994,0.500103091,0.684842565,1.001833849,1.068106115,0.036148645,0.480243771,0.453187145,0.399417981,0.015815102,-0.468897508,0.984157443,12429.20156,63.17382689,10.56574997,,,
90,3.045016529,0.696328939,0.503695254,0.68487489,1.00185273,1.069216558,0.069675412,0.475642601,0.453172268,0.399446689,0.015906698,-0.4549944,0.969298426,12311.55922,62.40535575,9.073446828,,,
