1,3.042307733,0.925219706,0.841528531,2.504734514,53.8028298,52.17321765,0.163042197,0.352770891,0.447353422,0.411921506,0.005432358,-0.141514356,0.540134123,1056.788873,21.5869925,2.503179483,,,
2,3.042323958,0.924825759,0.840435542,2.504726768,53.80281754,52.17322498,0.163548681,0.34804706,0.44715393,0.412142142,0.005660742,-0.138931466,0.537877884,1054.39769,21.60676284,2.501430667,,,
3,3.042339661,0.924202195,0.839074971,2.504717311,53.80280427,52.17323238,0.163807465,0.343420049,0.446951242,0.412365624,0.005893692,-0.136356986,0.536373842,1052.014293,21.60687914,2.497933921,,,
4,3.042354757,0.923496395,0.837624713,2.504706509,53.80279062,52.17323983,0.163984761,0.338815117,0.446746239,0.412591174,0.006134535,-0.133767933,0.535107901,1049.617405,21.60128989,2.493934494,,,
5,3.04236922,0.922756521,0.836142829,2.504694459,53.80277682,52.17324735,0.164134377,0.334208592,0.446539236,0.412818521,0.006384523,-0.131162894,0.533915466,1047.205717,21.59344209,2.489856297,,,
6,3.042383043,0.921998012,0.834647867,2.504681161,53.80276293,52.17325494,0.164273264,0.329593752,0.446330364,0.41304756,0.006644177,-0.12854282,0.53274544,1044.78011,21.5845231,2.485838481,,,
7,3.042396225,0.921225995,0.83314593,2.504666585,53.80274897,52.17326258,0.164406727,0.324969305,0.446119699,0.413278236,0.006913766,-0.125909005,0.531582291,1042.341782,21.57655011,2.481927833,,,
8,3.042408768,0.920442386,0.831639231,2.504650689,53.80273497,52.17327028,0.164536394,0.320335722,0.445907304,0.413510507,0.007193464,-0.123262879,0.530421625,1039.892057,21.56954925,2.478141537,,,
9,3.042420675,0.919648108,0.830128784,2.504633426,53.80272092,52.17327804,0.164662718,0.315694092,0.445693238,0.413744334,0.007483395,-0.120605984,0.529262576,1037.432363,21.56219921,2.474487248,,,
10,3.042431949,0.918843787,0.828615242,2.504614747,53.80270683,52.17328586,0.164785768,0.311045749,0.445477568,0.413979675,0.007783643,-0.11793997,0.52810543,1034.964225,21.55452948,2.47096953,,,
11,3.042442595,0.91802998,0.827099166,2.504594602,53.80269272,52.17329374,0.164905478,0.306392164,0.445260362,0.414216488,0.008094256,-0.115266591,0.526950872,1032.48927,21.54656021,2.467591927,,,
12,3.042452618,0.917207244,0.825581118,2.504572937,53.80267858,52.17330167,0.165021728,0.301734903,0.445041698,0.414454726,0.008415243,-0.112587711,0.525799741,1030.009221,21.53830935,2.46435764,,,
13,3.042462023,0.916376158,0.824061681,2.504549699,53.80266442,52.17330966,0.165134373,0.297075613,0.444821655,0.414694339,0.008746571,-0.109905295,0.52465295,1027.5259,21.52979496,2.461269749,,,
14,3.042470818,0.915537335,0.822541474,2.504524833,53.80265025,52.1733177,0.16524325,0.292416022,0.444600321,0.414935275,0.009088163,-0.107221411,0.523511462,1025.041219,21.52244164,2.458331274,,,
15,3.042479008,0.91469142,0.821021155,2.50449828,53.80263608,52.17332578,0.165348178,0.287757932,0.44437779,0.415177478,0.009439891,-0.104538226,0.522376274,1022.557185,21.51741289,2.455545195,,,
16,3.042486603,0.913839095,0.819501417,2.504469984,53.80262192,52.17333392,0.165448966,0.28310322,0.444154162,0.415420888,0.009801581,-0.101857997,0.521248414,1020.075889,21.51241312,2.452914448,,,
17,3.042493611,0.912981075,0.817982994,2.504439884,53.80260776,52.1733421,0.165545404,0.278453834,0.443929541,0.415665443,0.010173,-0.099183074,0.520128938,1017.599503,21.50725283,2.450441913,,,
18,3.042500041,0.912118109,0.816466655,2.504407919,53.80259363,52.17335033,0.165637272,0.273811791,0.443704039,0.415911078,0.010553861,-0.096515885,0.519018922,1015.130278,21.50195288,2.448130406,,,
19,3.042505904,0.911250981,0.814953207,2.504374028,53.80257953,52.1733586,0.165724332,0.269179176,0.443477775,0.416157724,0.01094382,-0.093858935,0.517919463,1012.670533,21.49653466,2.445982653,,,
20,3.042511209,0.910380505,0.813443493,2.504338146,53.80256546,52.17336691,0.165806334,0.264558136,0.443250871,0.41640531,0.01134247,-0.091214795,0.516831669,1010.222646,21.49116864,2.444001276,,,
21,3.04251597,0.909507529,0.811938388,2.504300209,53.80255144,52.17337526,0.165883011,0.259950879,0.443023459,0.416653761,0.011749344,-0.088586092,0.515756659,1007.78905,21.48670071,2.442188769,,,
22,3.042520196,0.908632926,0.810438802,2.504260152,53.80253748,52.17338365,0.165954082,0.255359666,0.442795671,0.416902999,0.012163913,-0.085975501,0.514695555,1005.372223,21.48220577,2.44054747,,,
23,3.042523903,0.907757602,0.808945671,2.504217907,53.80252358,52.17339207,0.166019249,0.25078681,0.44256765,0.417152946,0.012585586,-0.083385733,0.513649477,1002.974673,21.47939561,2.439079534,,,
24,3.042527102,0.906882485,0.807459964,2.504173408,53.80250975,52.17340053,0.1660782,0.246234669,0.442339541,0.417403519,0.01301371,-0.080819522,0.512619537,1000.598931,21.47764668,2.437786904,,,
25,3.042529808,0.906008528,0.805982671,2.504126586,53.80249601,52.17340902,0.166130604,0.24170564,0.442111493,0.417654633,0.013447572,-0.078279613,0.511606838,998.2475389,21.47616586,2.436671275,,,
26,3.042532035,0.905136704,0.804514806,2.504077373,53.80248237,52.17341754,0.166176118,0.237202156,0.441883662,0.417906202,0.0138864,-0.075768747,0.510612458,995.9230346,21.4747382,2.435734057,,,
27,3.042533799,0.904268004,0.803057405,2.504025698,53.80246883,52.17342609,0.166214379,0.232726672,0.441656206,0.418158136,0.014329369,-0.073289649,0.509637455,993.6279404,21.47342582,2.434976342,,,
28,3.042535116,0.903403437,0.801611515,2.503971494,53.8024554,52.17343466,0.16624501,0.228281667,0.441429286,0.418410347,0.0147756,-0.070845011,0.508682852,991.3647486,21.47271476,2.434398861,,,
29,3.042536,0.90254402,0.800178199,2.503914689,53.80244209,52.17344326,0.166267618,0.22386963,0.441203069,0.418662741,0.015224169,-0.068437478,0.507749633,989.135907,21.47291138,2.434001951,,,
