epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3716,accumulate_usage_plus_3718,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
268,3.042379534,0.969562574,0.898828358,0.602598048,0.972283878,1.045888633,0.00446827,0.298573091,0.449306827,0.410027554,0.000334078,-0.213141687,0.546239948,19.48965935,2.334031072,0.57442175,,,
269,3.042379538,0.969562969,0.898828569,0.602598335,0.972283895,1.045888446,0.004468241,0.298572584,0.449306795,0.410027581,0.00033407,-0.213141327,0.546239798,19.48965357,2.334030836,0.574421502,,,
270,3.042379541,0.969563365,0.89882878,0.602598623,0.972283912,1.045888259,0.004468212,0.298572077,0.449306763,0.410027607,0.000334063,-0.213140967,0.546239647,19.48964778,2.334030601,0.574421255,,,
271,3.042379544,0.96956376,0.898828991,0.602598911,0.972283929,1.045888072,0.004468184,0.29857157,0.449306732,0.410027634,0.000334055,-0.213140607,0.546239496,19.489642,2.334030365,0.574421008,,,
272,3.042379548,0.969564155,0.898829202,0.602599199,0.972283946,1.045887885,0.004468155,0.298571063,0.4493067,0.410027661,0.000334048,-0.213140247,0.546239346,19.48963621,2.33403013,0.57442076,,,
273,3.042379551,0.969564551,0.898829413,0.602599487,0.972283963,1.045887698,0.004468127,0.298570556,0.449306668,0.410027687,0.00033404,-0.213139887,0.546239195,19.48963043,2.334029895,0.574420513,,,
274,3.042379554,0.969564946,0.898829624,0.602599775,0.97228398,1.045887511,0.004468098,0.298570049,0.449306636,0.410027714,0.000334032,-0.213139526,0.546239044,19.48962464,2.334029659,0.574420266,,,
275,3.042379558,0.969565341,0.898829835,0.602600062,0.972283997,1.045887324,0.00446807,0.298569542,0.449306605,0.410027741,0.000334025,-0.213139166,0.546238893,19.48961886,2.334029424,0.574420019,,,
276,3.042379561,0.969565737,0.898830046,0.60260035,0.972284014,1.045887137,0.004468041,0.298569035,0.449306573,0.410027767,0.000334017,-0.213138806,0.546238743,19.48961307,2.334029189,0.574419771,,,
277,3.042379564,0.969566132,0.898830257,0.602600638,0.972284031,1.04588695,0.004468012,0.298568528,0.449306541,0.410027794,0.00033401,-0.213138446,0.546238592,19.48960729,2.334028954,0.574419524,,,
278,3.042379568,0.969566528,0.898830468,0.602600926,0.972284048,1.045886763,0.004467984,0.298568021,0.449306509,0.410027821,0.000334002,-0.213138086,0.546238441,19.4896015,2.334028719,0.574419277,,,
279,3.042379571,0.969566923,0.898830679,0.602601214,0.972284065,1.045886576,0.004467955,0.298567514,0.449306478,0.410027848,0.000333994,-0.213137726,0.54623829,19.48959572,2.334028483,0.57441903,,,
280,3.042379574,0.969567318,0.89883089,0.602601501,0.972284082,1.045886389,0.004467927,0.298567007,0.449306446,0.410027874,0.000333987,-0.213137366,0.54623814,19.48958993,2.334028248,0.574418782,,,
281,3.042379578,0.969567714,0.898831101,0.602601789,0.972284099,1.045886202,0.004467898,0.2985665,0.449306414,0.410027901,0.000333979,-0.213137006,0.546237989,19.48958415,2.334028013,0.574418535,,,
282,3.042379581,0.969568109,0.898831311,0.602602077,0.972284117,1.045886015,0.004467869,0.298565994,0.449306382,0.410027928,0.000333972,-0.213136646,0.546237838,19.48957836,2.334027778,0.574418288,,,
283,3.042379584,0.969568504,0.898831522,0.602602365,0.972284134,1.045885828,0.004467841,0.298565487,0.449306351,0.410027954,0.000333964,-0.213136286,0.546237688,19.48957258,2.334027543,0.57441804,,,
284,3.042379587,0.969568899,0.898831733,0.602602653,0.972284151,1.045885641,0.004467812,0.29856498,0.449306319,0.410027981,0.000333956,-0.213135926,0.546237537,19.48956679,2.334027308,0.574417793,,,
285,3.042379591,0.969569295,0.898831944,0.60260294,0.972284168,1.045885454,0.004467784,0.298564473,0.449306287,0.410028008,0.000333949,-0.213135566,0.546237386,19.48956101,2.334027073,0.574417546,,,
286,3.042379594,0.96956969,0.898832155,0.602603228,0.972284185,1.045885267,0.004467755,0.298563966,0.449306255,0.410028035,0.000333941,-0.213135206,0.546237235,19.48955522,2.334026837,0.574417299,,,
287,3.042379597,0.969570085,0.898832366,0.602603516,0.972284202,1.04588508,0.004467726,0.298563459,0.449306224,0.410028061,0.000333933,-0.213134846,0.546237085,19.48954944,2.334026602,0.574417051,,,
288,3.042379601,0.969570481,0.898832577,0.602603804,0.972284219,1.045884893,0.004467698,0.298562952,0.449306192,0.410028088,0.000333926,-0.213134485,0.546236934,19.48954366,2.334026367,0.574416804,,,
289,3.042379604,0.969570876,0.898832788,0.602604092,0.972284236,1.045884706,0.004467669,0.298562445,0.44930616,0.410028115,0.000333918,-0.213134125,0.546236783,19.48953787,2.334026132,0.574416557,,,
290,3.042379607,0.969571271,0.898832999,0.60260438,0.972284253,1.045884519,0.004467641,0.298561938,0.449306128,0.410028141,0.000333911,-0.213133765,0.546236632,19.48953209,2.334025897,0.57441631,,,
291,3.042379611,0.969571667,0.89883321,0.602604667,0.97228427,1.045884332,0.004467612,0.298561431,0.449306097,0.410028168,0.000333903,-0.213133405,0.546236482,19.4895263,2.334025662,0.574416062,,,
292,3.042379614,0.969572062,0.898833421,0.602604955,0.972284287,1.045884144,0.004467584,0.298560924,0.449306065,0.410028195,0.000333895,-0.213133045,0.546236331,19.48952052,2.334025427,0.574415815,,,
293,3.042379617,0.969572457,0.898833632,0.602605243,0.972284304,1.045883957,0.004467555,0.298560417,0.449306033,0.410028221,0.000333888,-0.213132685,0.54623618,19.48951473,2.334025192,0.574415568,,,
294,3.042379621,0.969572853,0.898833843,0.602605531,0.972284321,1.04588377,0.004467526,0.29855991,0.449306001,0.410028248,0.00033388,-0.213132325,0.546236029,19.48950895,2.334024957,0.574415321,,,
295,3.042379624,0.969573248,0.898834053,0.602605819,0.972284338,1.045883583,0.004467498,0.298559403,0.44930597,0.410028275,0.000333873,-0.213131965,0.546235879,19.48950317,2.334024722,0.574415073,,,
296,3.042379627,0.969573643,0.898834264,0.602606106,0.972284355,1.045883396,0.004467469,0.298558896,0.449305938,0.410028302,0.000333865,-0.213131605,0.546235728,19.48949738,2.334024487,0.574414826,,,
297,3.042379631,0.969574038,0.898834475,0.602606394,0.972284372,1.045883209,0.004467441,0.298558389,0.449305906,0.410028328,0.000333857,-0.213131245,0.546235577,19.4894916,2.334024252,0.574414579,,,
298,3.042379634,0.969574434,0.898834686,0.602606682,0.972284389,1.045883022,0.004467412,0.298557882,0.449305874,0.410028355,0.00033385,-0.213130885,0.546235426,19.48948581,2.334024017,0.574414332,,,
299,3.042379637,0.969574829,0.898834897,0.60260697,0.972284406,1.045882835,0.004467383,0.298557375,0.449305843,0.410028382,0.000333842,-0.213130525,0.546235276,19.48948003,2.334023782,0.574414085,,,
300,3.042379641,0.969575224,0.898835108,0.602607258,0.972284423,1.045882648,0.004467355,0.298556868,0.449305811,0.410028408,0.000333835,-0.213130165,0.546235125,19.48947425,2.334023546,0.574413837,,,
301,3.042379644,0.969575619,0.898835319,0.602607546,0.97228444,1.045882461,0.004467326,0.298556361,0.449305779,0.410028435,0.000333827,-0.213129805,0.546234974,19.48946846,2.334023311,0.57441359,,,
302,3.042379647,0.969576015,0.89883553,0.602607833,0.972284457,1.045882274,0.004467298,0.298555854,0.449305747,0.410028462,0.000333819,-0.213129445,0.546234823,19.48946268,2.334023076,0.574413343,,,
303,3.042379651,0.96957641,0.89883574,0.602608121,0.972284474,1.045882087,0.004467269,0.298555347,0.449305716,0.410028488,0.000333812,-0.213129085,0.546234673,19.4894569,2.334022841,0.574413096,,,
304,3.042379654,0.969576805,0.898835951,0.602608409,0.972284491,1.0458819,0.004467241,0.29855484,0.449305684,0.410028515,0.000333804,-0.213128725,0.546234522,19.48945111,2.334022606,0.574412848,,,
305,3.042379657,0.969577201,0.898836162,0.602608697,0.972284508,1.045881713,0.004467212,0.298554333,0.449305652,0.410028542,0.000333797,-0.213128365,0.546234371,19.48944533,2.334022371,0.574412601,,,
306,3.042379661,0.969577596,0.898836373,0.602608985,0.972284525,1.045881526,0.004467183,0.298553826,0.44930562,0.410028569,0.000333789,-0.213128005,0.54623422,19.48943955,2.334022136,0.574412354,,,
307,3.042379664,0.969577991,0.898836584,0.602609273,0.972284542,1.045881339,0.004467155,0.298553319,0.449305589,0.410028595,0.000333781,-0.213127645,0.54623407,19.48943376,2.334021901,0.574412107,,,
308,3.042379667,0.969578386,0.898836795,0.60260956,0.972284559,1.045881152,0.004467126,0.298552812,0.449305557,0.410028622,0.000333774,-0.213127285,0.546233919,19.48942798,2.334021666,0.574411859,,,
309,3.04237967,0.969578782,0.898837005,0.602609848,0.972284576,1.045880965,0.004467098,0.298552305,0.449305525,0.410028649,0.000333766,-0.213126925,0.546233768,19.48942219,2.334021431,0.574411612,,,
310,3.042379674,0.969579177,0.898837216,0.602610136,0.972284593,1.045880778,0.004467069,0.298551798,0.449305493,0.410028675,0.000333759,-0.213126565,0.546233617,19.48941641,2.334021196,0.574411365,,,
311,3.042379677,0.969579572,0.898837427,0.602610424,0.97228461,1.045880591,0.00446704,0.298551292,0.449305462,0.410028702,0.000333751,-0.213126205,0.546233467,19.48941063,2.334020961,0.574411118,,,
312,3.04237968,0.969579967,0.898837638,0.602610712,0.972284627,1.045880404,0.004467012,0.298550785,0.44930543,0.410028729,0.000333743,-0.213125845,0.546233316,19.48940484,2.334020726,0.574410871,,,
313,3.042379684,0.969580363,0.898837849,0.602610999,0.972284644,1.045880217,0.004466983,0.298550278,0.449305398,0.410028755,0.000333736,-0.213125485,0.546233165,19.48939906,2.334020491,0.574410623,,,
314,3.042379687,0.969580758,0.89883806,0.602611287,0.972284661,1.04588003,0.004466955,0.298549771,0.449305366,0.410028782,0.000333728,-0.213125125,0.546233015,19.48939328,2.334020256,0.574410376,,,
315,3.04237969,0.969581153,0.89883827,0.602611575,0.972284678,1.045879843,0.004466926,0.298549264,0.449305335,0.410028809,0.000333721,-0.213124765,0.546232864,19.4893875,2.334020021,0.574410129,,,
316,3.042379694,0.969581548,0.898838481,0.602611863,0.972284695,1.045879656,0.004466898,0.298548757,0.449305303,0.410028836,0.000333713,-0.213124405,0.546232713,19.48938171,2.334019786,0.574409882,,,
317,3.042379697,0.969581943,0.898838692,0.602612151,0.972284712,1.045879468,0.004466869,0.29854825,0.449305271,0.410028862,0.000333705,-0.213124045,0.546232562,19.48937593,2.334019551,0.574409635,,,
318,3.0423797,0.969582339,0.898838903,0.602612439,0.972284729,1.045879281,0.00446684,0.298547743,0.449305239,0.410028889,0.000333698,-0.213123685,0.546232412,19.48937015,2.334019316,0.574409387,,,
319,3.042379704,0.969582734,0.898839114,0.602612726,0.972284746,1.045879094,0.004466812,0.298547236,0.449305208,0.410028916,0.00033369,-0.213123325,0.546232261,19.48936436,2.334019081,0.57440914,,,
320,3.042379707,0.969583129,0.898839324,0.602613014,0.972284763,1.045878907,0.004466783,0.298546729,0.449305176,0.410028942,0.000333683,-0.213122965,0.54623211,19.48935858,2.334018846,0.574408893,,,
321,3.04237971,0.969583524,0.898839535,0.602613302,0.97228478,1.04587872,0.004466755,0.298546222,0.449305144,0.410028969,0.000333675,-0.213122605,0.546231959,19.4893528,2.334018611,0.574408646,,,
322,3.042379714,0.969583919,0.898839746,0.60261359,0.972284797,1.045878533,0.004466726,0.298545715,0.449305112,0.410028996,0.000333668,-0.213122245,0.546231809,19.48934701,2.334018376,0.574408399,,,
323,3.042379717,0.969584315,0.898839957,0.602613878,0.972284814,1.045878346,0.004466698,0.298545208,0.449305081,0.410029022,0.00033366,-0.213121886,0.546231658,19.48934123,2.334018141,0.574408151,,,
324,3.04237972,0.96958471,0.898840167,0.602614166,0.972284831,1.045878159,0.004466669,0.298544701,0.449305049,0.410029049,0.000333652,-0.213121526,0.546231507,19.48933545,2.334017905,0.574407904,,,
325,3.042379724,0.969585105,0.898840378,0.602614453,0.972284848,1.045877972,0.00446664,0.298544194,0.449305017,0.410029076,0.000333645,-0.213121166,0.546231357,19.48932967,2.33401767,0.574407657,,,
326,3.042379727,0.9695855,0.898840589,0.602614741,0.972284865,1.045877785,0.004466612,0.298543687,0.449304985,0.410029103,0.000333637,-0.213120806,0.546231206,19.48932388,2.334017435,0.57440741,,,
327,3.04237973,0.969585895,0.8988408,0.602615029,0.972284882,1.045877598,0.004466583,0.29854318,0.449304954,0.410029129,0.00033363,-0.213120446,0.546231055,19.4893181,2.3340172,0.574407163,,,
328,3.042379734,0.969586291,0.89884101,0.602615317,0.972284899,1.045877411,0.004466555,0.298542673,0.449304922,0.410029156,0.000333622,-0.213120086,0.546230904,19.48931232,2.334016965,0.574406915,,,
329,3.042379737,0.969586686,0.898841221,0.602615605,0.972284916,1.045877224,0.004466526,0.298542166,0.44930489,0.410029183,0.000333614,-0.213119726,0.546230754,19.48930654,2.33401673,0.574406668,,,
330,3.04237974,0.969587081,0.898841432,0.602615892,0.972284933,1.045877037,0.004466498,0.298541659,0.449304858,0.410029209,0.000333607,-0.213119366,0.546230603,19.48930075,2.334016495,0.574406421,,,
331,3.042379744,0.969587476,0.898841643,0.60261618,0.97228495,1.04587685,0.004466469,0.298541152,0.449304827,0.410029236,0.000333599,-0.213119006,0.546230452,19.48929497,2.33401626,0.574406174,,,
332,3.042379747,0.969587871,0.898841853,0.602616468,0.972284967,1.045876663,0.00446644,0.298540646,0.449304795,0.410029263,0.000333592,-0.213118646,0.546230302,19.48928919,2.334016025,0.574405927,,,
333,3.04237975,0.969588267,0.898842064,0.602616756,0.972284984,1.045876476,0.004466412,0.298540139,0.449304763,0.410029289,0.000333584,-0.213118286,0.546230151,19.48928341,2.33401579,0.574405679,,,
334,3.042379753,0.969588662,0.898842275,0.602617044,0.972285001,1.045876289,0.004466383,0.298539632,0.449304731,0.410029316,0.000333576,-0.213117926,0.54623,19.48927762,2.334015555,0.574405432,,,
335,3.042379757,0.969589057,0.898842486,0.602617332,0.972285018,1.045876102,0.004466355,0.298539125,0.4493047,0.410029343,0.000333569,-0.213117566,0.546229849,19.48927184,2.33401532,0.574405185,,,
336,3.04237976,0.969589452,0.898842696,0.602617619,0.972285035,1.045875915,0.004466326,0.298538618,0.449304668,0.41002937,0.000333561,-0.213117206,0.546229699,19.48926606,2.334015085,0.574404938,,,
337,3.042379763,0.969589847,0.898842907,0.602617907,0.972285052,1.045875728,0.004466298,0.298538111,0.449304636,0.410029396,0.000333554,-0.213116847,0.546229548,19.48926028,2.33401485,0.574404691,,,
338,3.042379767,0.969590242,0.898843118,0.602618195,0.972285069,1.045875541,0.004466269,0.298537604,0.449304604,0.410029423,0.000333546,-0.213116487,0.546229397,19.4892545,2.334014615,0.574404444,,,
339,3.04237977,0.969590638,0.898843328,0.602618483,0.972285086,1.045875354,0.00446624,0.298537097,0.449304573,0.41002945,0.000333538,-0.213116127,0.546229247,19.48924871,2.33401438,0.574404196,,,
340,3.042379773,0.969591033,0.898843539,0.602618771,0.972285103,1.045875167,0.004466212,0.29853659,0.449304541,0.410029476,0.000333531,-0.213115767,0.546229096,19.48924293,2.334014145,0.574403949,,,
341,3.042379777,0.969591428,0.89884375,0.602619059,0.97228512,1.045874979,0.004466183,0.298536083,0.449304509,0.410029503,0.000333523,-0.213115407,0.546228945,19.48923715,2.33401391,0.574403702,,,
342,3.04237978,0.969591823,0.89884396,0.602619346,0.972285137,1.045874792,0.004466155,0.298535576,0.449304477,0.41002953,0.000333516,-0.213115047,0.546228794,19.48923137,2.334013675,0.574403455,,,
343,3.042379783,0.969592218,0.898844171,0.602619634,0.972285154,1.045874605,0.004466126,0.298535069,0.449304446,0.410029556,0.000333508,-0.213114687,0.546228644,19.48922559,2.334013439,0.574403208,,,
344,3.042379787,0.969592613,0.898844382,0.602619922,0.972285171,1.045874418,0.004466098,0.298534562,0.449304414,0.410029583,0.0003335,-0.213114327,0.546228493,19.4892198,2.334013204,0.574402961,,,
345,3.04237979,0.969593008,0.898844592,0.60262021,0.972285188,1.045874231,0.004466069,0.298534055,0.449304382,0.41002961,0.000333493,-0.213113967,0.546228342,19.48921402,2.334012969,0.574402713,,,
346,3.042379793,0.969593404,0.898844803,0.602620498,0.972285205,1.045874044,0.00446604,0.298533548,0.44930435,0.410029637,0.000333485,-0.213113607,0.546228192,19.48920824,2.334012734,0.574402466,,,
347,3.042379797,0.969593799,0.898845014,0.602620786,0.972285222,1.045873857,0.004466012,0.298533041,0.449304319,0.410029663,0.000333478,-0.213113248,0.546228041,19.48920246,2.334012499,0.574402219,,,
348,3.0423798,0.969594194,0.898845224,0.602621073,0.972285239,1.04587367,0.004465983,0.298532534,0.449304287,0.41002969,0.00033347,-0.213112888,0.54622789,19.48919668,2.334012264,0.574401972,,,
349,3.042379803,0.969594589,0.898845435,0.602621361,0.972285256,1.045873483,0.004465955,0.298532027,0.449304255,0.410029717,0.000333462,-0.213112528,0.54622774,19.4891909,2.334012029,0.574401725,,,
350,3.042379807,0.969594984,0.898845646,0.602621649,0.972285273,1.045873296,0.004465926,0.298531521,0.449304223,0.410029743,0.000333455,-0.213112168,0.546227589,19.48918511,2.334011794,0.574401478,,,
351,3.04237981,0.969595379,0.898845856,0.602621937,0.972285291,1.045873109,0.004465898,0.298531014,0.449304192,0.41002977,0.000333447,-0.213111808,0.546227438,19.48917933,2.334011559,0.574401231,,,
352,3.042379813,0.969595774,0.898846067,0.602622225,0.972285308,1.045872922,0.004465869,0.298530507,0.44930416,0.410029797,0.00033344,-0.213111448,0.546227288,19.48917355,2.334011324,0.574400983,,,
353,3.042379817,0.969596169,0.898846278,0.602622513,0.972285325,1.045872735,0.004465841,0.29853,0.449304128,0.410029823,0.000333432,-0.213111088,0.546227137,19.48916777,2.334011089,0.574400736,,,
354,3.04237982,0.969596564,0.898846488,0.6026228,0.972285342,1.045872548,0.004465812,0.298529493,0.449304096,0.41002985,0.000333425,-0.213110729,0.546226986,19.48916199,2.334010854,0.574400489,,,
355,3.042379823,0.96959696,0.898846699,0.602623088,0.972285359,1.045872361,0.004465783,0.298528986,0.449304065,0.410029877,0.000333417,-0.213110369,0.546226836,19.48915621,2.334010619,0.574400242,,,
356,3.042379827,0.969597355,0.89884691,0.602623376,0.972285376,1.045872174,0.004465755,0.298528479,0.449304033,0.410029904,0.000333409,-0.213110009,0.546226685,19.48915043,2.334010384,0.574399995,,,
357,3.04237983,0.96959775,0.89884712,0.602623664,0.972285393,1.045871987,0.004465726,0.298527972,0.449304001,0.41002993,0.000333402,-0.213109649,0.546226534,19.48914465,2.334010148,0.574399748,,,
358,3.042379833,0.969598145,0.898847331,0.602623952,0.97228541,1.0458718,0.004465698,0.298527465,0.449303969,0.410029957,0.000333394,-0.213109289,0.546226383,19.48913886,2.334009913,0.5743995,,,
359,3.042379837,0.96959854,0.898847541,0.60262424,0.972285427,1.045871613,0.004465669,0.298526958,0.449303938,0.410029984,0.000333387,-0.213108929,0.546226233,19.48913308,2.334009678,0.574399253,,,
360,3.04237984,0.969598935,0.898847752,0.602624527,0.972285444,1.045871426,0.004465641,0.298526451,0.449303906,0.41003001,0.000333379,-0.213108569,0.546226082,19.4891273,2.334009443,0.574399006,,,
361,3.042379843,0.96959933,0.898847963,0.602624815,0.972285461,1.045871239,0.004465612,0.298525944,0.449303874,0.410030037,0.000333371,-0.21310821,0.546225931,19.48912152,2.334009208,0.574398759,,,
362,3.042379846,0.969599725,0.898848173,0.602625103,0.972285478,1.045871052,0.004465584,0.298525437,0.449303842,0.410030064,0.000333364,-0.21310785,0.546225781,19.48911574,2.334008973,0.574398512,,,
363,3.04237985,0.96960012,0.898848384,0.602625391,0.972285495,1.045870864,0.004465555,0.29852493,0.449303811,0.41003009,0.000333356,-0.21310749,0.54622563,19.48910996,2.334008738,0.574398265,,,
364,3.042379853,0.969600515,0.898848594,0.602625679,0.972285512,1.045870677,0.004465526,0.298524423,0.449303779,0.410030117,0.000333349,-0.21310713,0.546225479,19.48910418,2.334008503,0.574398018,,,
365,3.042379856,0.96960091,0.898848805,0.602625967,0.972285529,1.04587049,0.004465498,0.298523916,0.449303747,0.410030144,0.000333341,-0.21310677,0.546225329,19.4890984,2.334008268,0.574397771,,,
366,3.04237986,0.969601306,0.898849016,0.602626254,0.972285546,1.045870303,0.004465469,0.29852341,0.449303715,0.410030171,0.000333333,-0.21310641,0.546225178,19.48909262,2.334008033,0.574397523,,,
367,3.042379863,0.969601701,0.898849226,0.602626542,0.972285563,1.045870116,0.004465441,0.298522903,0.449303684,0.410030197,0.000333326,-0.213106051,0.546225027,19.48908684,2.334007798,0.574397276,,,
368,3.042379866,0.969602096,0.898849437,0.60262683,0.97228558,1.045869929,0.004465412,0.298522396,0.449303652,0.410030224,0.000333318,-0.213105691,0.546224877,19.48908106,2.334007563,0.574397029,,,
369,3.04237987,0.969602491,0.898849647,0.602627118,0.972285597,1.045869742,0.004465384,0.298521889,0.44930362,0.410030251,0.000333311,-0.213105331,0.546224726,19.48907527,2.334007327,0.574396782,,,
370,3.042379873,0.969602886,0.898849858,0.602627406,0.972285614,1.045869555,0.004465355,0.298521382,0.449303588,0.410030277,0.000333303,-0.213104971,0.546224575,19.48906949,2.334007092,0.574396535,,,
371,3.042379876,0.969603281,0.898850068,0.602627694,0.972285631,1.045869368,0.004465327,0.298520875,0.449303556,0.410030304,0.000333296,-0.213104611,0.546224425,19.48906371,2.334006857,0.574396288,,,
372,3.04237988,0.969603676,0.898850279,0.602627981,0.972285648,1.045869181,0.004465298,0.298520368,0.449303525,0.410030331,0.000333288,-0.213104251,0.546224274,19.48905793,2.334006622,0.574396041,,,
373,3.042379883,0.969604071,0.89885049,0.602628269,0.972285665,1.045868994,0.004465269,0.298519861,0.449303493,0.410030357,0.00033328,-0.213103892,0.546224123,19.48905215,2.334006387,0.574395794,,,
374,3.042379886,0.969604466,0.8988507,0.602628557,0.972285682,1.045868807,0.004465241,0.298519354,0.449303461,0.410030384,0.000333273,-0.213103532,0.546223973,19.48904637,2.334006152,0.574395546,,,
375,3.04237989,0.969604861,0.898850911,0.602628845,0.972285699,1.04586862,0.004465212,0.298518847,0.449303429,0.410030411,0.000333265,-0.213103172,0.546223822,19.48904059,2.334005917,0.574395299,,,
376,3.042379893,0.969605256,0.898851121,0.602629133,0.972285716,1.045868433,0.004465184,0.29851834,0.449303398,0.410030438,0.000333258,-0.213102812,0.546223671,19.48903481,2.334005682,0.574395052,,,
377,3.042379896,0.969605651,0.898851332,0.602629421,0.972285733,1.045868246,0.004465155,0.298517833,0.449303366,0.410030464,0.00033325,-0.213102452,0.546223521,19.48902903,2.334005447,0.574394805,,,
378,3.0423799,0.969606046,0.898851542,0.602629708,0.97228575,1.045868059,0.004465127,0.298517326,0.449303334,0.410030491,0.000333242,-0.213102093,0.54622337,19.48902325,2.334005212,0.574394558,,,
379,3.042379903,0.969606441,0.898851753,0.602629996,0.972285767,1.045867872,0.004465098,0.298516819,0.449303302,0.410030518,0.000333235,-0.213101733,0.54622322,19.48901747,2.334004976,0.574394311,,,
380,3.042379906,0.969606836,0.898851963,0.602630284,0.972285784,1.045867685,0.00446507,0.298516313,0.449303271,0.410030544,0.000333227,-0.213101373,0.546223069,19.48901169,2.334004741,0.574394064,,,
381,3.04237991,0.969607231,0.898852174,0.602630572,0.972285801,1.045867498,0.004465041,0.298515806,0.449303239,0.410030571,0.00033322,-0.213101013,0.546222918,19.48900591,2.334004506,0.574393817,,,
382,3.042379913,0.969607626,0.898852384,0.60263086,0.972285818,1.045867311,0.004465012,0.298515299,0.449303207,0.410030598,0.000333212,-0.213100654,0.546222768,19.48900013,2.334004271,0.57439357,,,
383,3.042379916,0.969608021,0.898852595,0.602631148,0.972285835,1.045867124,0.004464984,0.298514792,0.449303175,0.410030624,0.000333204,-0.213100294,0.546222617,19.48899435,2.334004036,0.574393322,,,
384,3.04237992,0.969608416,0.898852805,0.602631435,0.972285852,1.045866937,0.004464955,0.298514285,0.449303144,0.410030651,0.000333197,-0.213099934,0.546222466,19.48898857,2.334003801,0.574393075,,,
385,3.042379923,0.969608811,0.898853016,0.602631723,0.972285869,1.045866749,0.004464927,0.298513778,0.449303112,0.410030678,0.000333189,-0.213099574,0.546222316,19.48898279,2.334003566,0.574392828,,,
386,3.042379926,0.969609206,0.898853226,0.602632011,0.972285886,1.045866562,0.004464898,0.298513271,0.44930308,0.410030705,0.000333182,-0.213099214,0.546222165,19.48897701,2.334003331,0.574392581,,,
387,3.04237993,0.969609601,0.898853437,0.602632299,0.972285903,1.045866375,0.00446487,0.298512764,0.449303048,0.410030731,0.000333174,-0.213098855,0.546222014,19.48897123,2.334003096,0.574392334,,,
388,3.042379933,0.969609996,0.898853647,0.602632587,0.97228592,1.045866188,0.004464841,0.298512257,0.449303017,0.410030758,0.000333167,-0.213098495,0.546221864,19.48896545,2.33400286,0.574392087,,,
389,3.042379936,0.969610391,0.898853858,0.602632875,0.972285937,1.045866001,0.004464813,0.29851175,0.449302985,0.410030785,0.000333159,-0.213098135,0.546221713,19.48895967,2.334002625,0.57439184,,,
390,3.04237994,0.969610786,0.898854068,0.602633163,0.972285954,1.045865814,0.004464784,0.298511243,0.449302953,0.410030811,0.000333151,-0.213097775,0.546221562,19.48895389,2.33400239,0.574391593,,,
391,3.042379943,0.969611181,0.898854279,0.60263345,0.972285971,1.045865627,0.004464756,0.298510736,0.449302921,0.410030838,0.000333144,-0.213097416,0.546221412,19.48894811,2.334002155,0.574391346,,,
392,3.042379946,0.969611576,0.898854489,0.602633738,0.972285988,1.04586544,0.004464727,0.298510229,0.44930289,0.410030865,0.000333136,-0.213097056,0.546221261,19.48894233,2.33400192,0.574391099,,,
393,3.04237995,0.969611971,0.8988547,0.602634026,0.972286005,1.045865253,0.004464698,0.298509723,0.449302858,0.410030891,0.000333129,-0.213096696,0.54622111,19.48893655,2.334001685,0.574390852,,,
394,3.042379953,0.969612366,0.89885491,0.602634314,0.972286022,1.045865066,0.00446467,0.298509216,0.449302826,0.410030918,0.000333121,-0.213096336,0.54622096,19.48893077,2.33400145,0.574390604,,,
395,3.042379956,0.969612761,0.89885512,0.602634602,0.972286039,1.045864879,0.004464641,0.298508709,0.449302794,0.410030945,0.000333113,-0.213095977,0.546220809,19.48892499,2.334001215,0.574390357,,,
396,3.042379959,0.969613156,0.898855331,0.60263489,0.972286056,1.045864692,0.004464613,0.298508202,0.449302763,0.410030972,0.000333106,-0.213095617,0.546220659,19.48891921,2.334000979,0.57439011,,,
397,3.042379963,0.969613551,0.898855541,0.602635177,0.972286073,1.045864505,0.004464584,0.298507695,0.449302731,0.410030998,0.000333098,-0.213095257,0.546220508,19.48891343,2.334000744,0.574389863,,,
398,3.042379966,0.969613946,0.898855752,0.602635465,0.97228609,1.045864318,0.004464556,0.298507188,0.449302699,0.410031025,0.000333091,-0.213094897,0.546220357,19.48890766,2.334000509,0.574389616,,,
399,3.042379969,0.969614341,0.898855962,0.602635753,0.972286107,1.045864131,0.004464527,0.298506681,0.449302667,0.410031052,0.000333083,-0.213094538,0.546220207,19.48890188,2.334000274,0.574389369,,,
400,3.042379973,0.969614736,0.898856173,0.602636041,0.972286124,1.045863944,0.004464499,0.298506174,0.449302636,0.410031078,0.000333076,-0.213094178,0.546220056,19.4888961,2.334000039,0.574389122,,,
epoch,accumulate_m0_day,accumulate_retain,accumulate_degrade,accumulate_usage_plus_870,accumulate_usage_plus_3716,accumulate_usage_plus_3718,scour_C1,scour_C2,scour_B1,scour_B2,R2,NSE,TIC,MSE,MAE,MSLE,,,
1,3.042378896,0.969627452,0.898969039,0.602530299,0.972281031,1.045951936,0.007817707,0.298615381,0.44931425,0.410021449,0.000242535,-0.481545562,0.479930363,23.80168667,3.386387858,0.706452045,,,
