time,prec,total_prec,flow,greenland,water,impervious,area,slope,duration,area_id,outlet_id,id
2022-07-04 09:00:00,0.0038181112365894936,1.17125,0.0297,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,290,870,870,3
2022-07-04 09:10:00,0.0064013834564682,1.1776513834564681,0.1678,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,300,870,870,3
2022-07-04 09:20:00,0.007778592640880775,1.185429976097349,0.7272,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,310,870,870,3
2022-07-04 09:30:00,0.00915580182529335,1.1945857779226423,0.2157,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,320,870,870,3
2022-07-04 09:40:00,0.002394520498334056,1.1969802984209763,1.6223,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,330,870,870,3
2022-07-04 09:50:00,0.0032630740257858877,1.2002433724467623,2.6135,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,340,870,870,3
2022-07-04 10:00:00,0.004131627553237718,1.204375,1.4625,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,350,870,870,3
2022-07-04 10:10:00,0.0053890833863781,1.209764083386378,0.2002,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,360,870,870,3
2022-07-04 10:20:00,0.006325190961171225,1.2160892743475493,1.328,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,370,870,870,3
2022-07-04 10:30:00,0.00726129853596435,1.2233505728835137,0.3954,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,380,870,870,3
2022-07-04 10:40:00,0.0015050127307447438,1.2248555856142584,0.0137,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,390,870,870,3
2022-07-04 10:50:00,0.0017998090388287688,1.2266553946530871,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,400,870,870,3
2022-07-04 11:00:00,0.002094605346912794,1.22875,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,410,870,870,3
2022-07-04 11:10:00,0.0016541353383458625,1.230404135338346,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,420,870,870,3
2022-07-04 11:20:00,0.001858216970998925,1.2322623523093448,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,430,870,870,3
2022-07-04 11:30:00,0.0020622986036519814,1.2343246509129968,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,440,870,870,3
2022-07-04 11:40:00,0.0009094163981382,1.235234067311135,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,450,870,870,3
2022-07-04 11:50:00,0.0014751163623344062,1.2367091836734694,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,460,870,870,3
2022-07-04 12:00:00,0.0020408163265306064,1.23875,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,470,870,870,3
2022-07-04 12:10:00,0.0033781362007168437,1.2421281362007168,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,480,870,870,3
2022-07-04 12:20:00,0.004111303123399894,1.2462394393241167,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,490,870,870,3
2022-07-04 12:30:00,0.004844470046082944,1.2510839093701998,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,500,870,870,3
2022-07-04 12:40:00,0.0013688876088069626,1.2524527969790067,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,510,870,870,3
2022-07-04 12:50:00,0.0019303635432667689,1.2543831605222735,0.5837,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,520,870,870,3
2022-07-04 13:00:00,0.002491839477726569,1.256875,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,530,870,870,3
2022-07-04 13:10:00,0.003898843382631775,1.2607738433826317,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,540,870,870,3
2022-07-04 13:20:00,0.004615803943875612,1.2653896473265072,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,550,870,870,3
2022-07-04 13:30:00,0.00533276450511945,1.2707224118316267,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,560,870,870,3
2022-07-04 13:40:00,0.0007406617368221438,1.271463073568449,0.0,0.462459195,0.007616975,0.52992383,775583.9086,11.48068523,570,870,870,3
