站点编号,观测时间,存储时间,1小时时段降水量(毫米),日降水量(毫米),当前降水量(毫米),1分钟时段降水量(毫米),5分钟时段降水量(毫米),10分钟时段降水量(毫米),30分钟时段降水量(毫米),降水量累计值(毫米),小时水量1(立方米/小时),信号强度(百分比),浊度1(度),电源电压(伏特),水位1(米),报警信息
0210150002,2022-06-10 23:55:00,2022-06-10 23:55:24,,,17.0,0.0,0.0,,,2208.5,0.000,93,1100.1,12.97,0.025,129
0210150002,2022-06-10 23:50:00,2022-06-10 23:50:23,,,17.0,0.0,0.0,0.0,,2208.5,0.000,93,1099.8,12.97,0.025,129
0210150002,2022-06-10 23:45:00,2022-06-10 23:45:22,,,17.0,0.0,0.0,,,2208.5,0.000,81,1099.6,12.98,0.025,129
0210150002,2022-06-10 23:40:00,2022-06-10 23:40:21,,,17.0,0.0,0.0,0.0,,2208.5,0.000,84,1099.7,12.98,0.025,129
0210150002,2022-06-10 23:35:00,2022-06-10 23:35:24,,,17.0,0.0,0.0,,,2208.5,0.000,87,1099.6,12.97,0.025,129
0210150002,2022-06-10 23:30:00,2022-06-10 23:30:22,,,17.0,0.0,0.0,0.0,0.0,2208.5,0.000,84,1099.4,12.97,0.025,129
0210150002,2022-06-10 23:25:00,2022-06-10 23:25:22,,,17.0,0.0,0.0,,,2208.5,0.000,84,1099.2,12.97,0.025,129
0210150002,2022-06-10 23:20:00,2022-06-10 23:20:17,,,17.0,0.0,0.0,0.0,,2208.5,0.000,81,1099.2,12.97,0.025,129
0210150002,2022-06-10 23:15:00,2022-06-10 23:15:19,,,17.0,0.0,0.0,,,2208.5,0.000,81,1099.3,12.97,0.026,129
0210150002,2022-06-10 23:10:00,2022-06-10 23:10:19,,,17.0,0.0,0.0,0.0,,2208.5,0.000,84,1099.3,12.97,0.026,129
0210150002,2022-06-10 23:05:00,2022-06-10 23:05:20,,,17.0,0.0,0.0,,,2208.5,0.000,84,1099.1,12.98,0.026,129
0210150002,2022-06-10 23:00:00,2022-06-10 23:00:20,,,17.0,0.0,0.0,0.0,0.0,2208.5,0.000,90,1099.3,12.98,0.026,129
0210150002,2022-06-10 22:55:00,2022-06-10 22:55:19,,,17.0,0.0,0.0,,,2208.5,0.000,81,1099.0,12.98,0.025,129
0210150002,2022-06-10 22:50:00,2022-06-10 22:50:23,,,17.0,0.0,0.0,0.0,,2208.5,0.000,90,1098.9,12.98,0.025,129
0210150002,2022-06-10 22:45:00,2022-06-10 22:45:17,,,17.0,0.0,0.0,,,2208.5,0.000,84,1098.9,12.97,0.026,129
0210150002,2022-06-10 22:40:00,2022-06-10 22:40:20,,,17.0,0.0,0.0,0.0,,2208.5,0.000,84,1098.9,12.97,0.026,129
0210150002,2022-06-10 22:35:00,2022-06-10 22:35:19,,,17.0,0.0,0.0,,,2208.5,0.000,90,1098.8,12.98,0.026,129
0210150002,2022-06-10 22:30:00,2022-06-10 22:30:19,,,17.0,0.0,0.0,0.0,0.0,2208.5,0.000,81,1098.9,12.96,0.026,129
0210150002,2022-06-10 22:25:00,2022-06-10 22:25:21,,,17.0,0.0,0.0,,,2208.5,0.000,81,1098.8,12.96,0.026,129
0210150002,2022-06-10 22:20:00,2022-06-10 22:20:17,,,17.0,0.0,0.0,0.0,,2208.5,0.000,84,1098.6,12.96,0.026,129
0210150002,2022-06-10 22:15:00,2022-06-10 22:15:26,,,17.0,0.0,0.0,,,2208.5,0.000,84,1098.5,12.96,0.026,129
0210150002,2022-06-10 22:10:00,2022-06-10 22:10:24,,,17.0,0.0,0.0,0.0,,2208.5,0.000,81,1098.4,12.96,0.026,129
0210150002,2022-06-10 22:05:00,2022-06-10 22:05:18,,,17.0,0.0,0.0,,,2208.5,0.000,90,1098.5,12.96,0.026,129
0210150002,2022-06-10 22:00:00,2022-06-10 22:00:18,,,17.0,0.0,0.0,0.0,0.0,2208.5,0.000,84,1098.3,12.95,0.026,129
0210150002,2022-06-10 21:55:00,2022-06-10 21:55:19,,,17.0,0.0,0.0,,,2208.5,0.000,84,1098.3,12.95,0.027,129
0210150002,2022-06-10 21:50:00,2022-06-10 21:50:20,,,17.0,0.0,0.0,0.0,,2208.5,0.000,84,1098.3,12.95,0.026,129
0210150002,2022-06-10 21:45:00,2022-06-10 21:45:22,,,17.0,0.0,0.0,,,2208.5,0.000,81,1098.1,12.95,0.027,129
0210150002,2022-06-10 21:40:00,2022-06-10 21:40:22,,,17.0,0.0,0.0,0.0,,2208.5,0.000,81,1098.1,12.94,0.027,129
0210150002,2022-06-10 21:35:00,2022-06-10 21:35:19,,,17.0,0.0,0.0,,,2208.5,0.000,81,1097.9,12.93,0.027,129
0210150002,2022-06-10 21:30:00,2022-06-10 21:30:17,,,17.0,0.0,0.0,0.0,0.5,2208.5,0.000,84,1097.9,12.92,0.027,129
0210150002,2022-06-10 21:25:00,2022-06-10 21:25:25,,,17.0,0.0,0.0,,,2208.5,0.000,84,1097.9,12.92,0.027,129
0210150002,2022-06-10 21:20:00,2022-06-10 21:20:23,,,17.0,0.0,0.0,0.0,,2208.5,0.000,81,1097.7,12.93,0.027,129
0210150002,2022-06-10 21:15:00,2022-06-10 21:15:20,,,17.0,0.0,0.0,,,2208.5,0.000,81,1097.8,12.93,0.027,129
0210150002,2022-06-10 21:10:00,2022-06-10 21:10:21,,,17.0,0.0,0.0,0.5,,2208.5,0.000,87,1097.7,12.94,0.027,129
0210150002,2022-06-10 21:05:00,2022-06-10 21:05:21,,,17.0,0.0,0.5,,,2208.5,0.000,84,1097.4,12.94,0.027,129
0210150002,2022-06-10 21:00:00,2022-06-10 21:00:22,,,16.5,0.0,0.0,0.0,0.5,2208.0,0.000,84,1097.3,12.95,0.027,129
0210150002,2022-06-10 20:55:00,2022-06-10 20:55:18,,,16.5,0.0,0.0,,,2208.0,0.000,81,1097.3,12.97,0.027,129
0210150002,2022-06-10 20:50:00,2022-06-10 20:50:21,,,16.5,0.0,0.0,0.0,,2208.0,0.000,81,1097.1,12.98,0.028,129
0210150002,2022-06-10 20:45:00,2022-06-10 20:45:21,,,16.5,0.0,0.0,,,2208.0,0.000,84,1097.1,12.99,0.027,129
0210150002,2022-06-10 20:40:00,2022-06-10 20:40:18,,,16.5,0.0,0.5,0.5,,2208.0,0.000,87,1097.2,13.01,0.027,129
0210150002,2022-06-10 20:35:00,2022-06-10 20:35:20,,,16.0,0.0,0.0,,,2207.5,0.000,81,1097.2,13.03,0.028,129
0210150002,2022-06-10 20:30:00,2022-06-10 20:30:20,,,16.0,0.0,0.0,0.0,0.5,2207.5,0.000,84,1096.9,13.04,0.028,129
0210150002,2022-06-10 20:25:00,2022-06-10 20:25:21,,,16.0,0.0,0.0,,,2207.5,0.000,84,1097.0,13.07,0.028,129
0210150002,2022-06-10 20:20:00,2022-06-10 20:20:17,,,16.0,0.0,0.0,0.5,,2207.5,0.000,84,1096.4,13.10,0.028,129
0210150002,2022-06-10 20:15:00,2022-06-10 20:15:19,,,16.0,0.0,0.5,,,2207.5,0.000,84,1096.6,13.12,0.028,129
0210150002,2022-06-10 20:10:00,2022-06-10 20:10:20,,,15.5,0.0,0.0,0.0,,2207.0,0.000,84,1096.6,13.14,0.028,129
0210150002,2022-06-10 20:05:00,2022-06-10 20:05:20,,,15.5,0.0,0.0,,,2207.0,0.000,84,1096.3,13.18,0.028,129
0210150002,2022-06-10 20:00:00,2022-06-10 20:00:17,,,15.5,0.0,0.0,0.5,0.5,2207.0,0.000,81,1096.2,13.21,0.029,129
0210150002,2022-06-10 19:55:00,2022-06-10 19:55:19,,,15.5,0.0,0.5,,,2207.0,0.000,84,1096.3,13.24,0.028,129
0210150002,2022-06-10 19:50:00,2022-06-10 19:50:20,,,15.0,0.0,0.0,0.0,,2206.5,0.000,84,1096.2,13.27,0.028,129
0210150002,2022-06-10 19:45:00,2022-06-10 19:45:20,,,15.0,0.0,0.0,,,2206.5,0.000,81,1096.1,13.30,0.029,129
0210150002,2022-06-10 19:40:00,2022-06-10 19:40:20,,,15.0,0.0,0.0,0.0,,2206.5,0.000,81,1096.0,13.34,0.029,129
0210150002,2022-06-10 19:35:00,2022-06-10 19:35:20,,,15.0,0.0,0.0,,,2206.5,0.000,84,1095.8,13.37,0.028,129
0210150002,2022-06-10 19:30:00,2022-06-10 19:30:24,,,15.0,0.5,0.5,0.5,1.0,2206.5,0.000,87,1095.9,13.41,0.029,129
0210150002,2022-06-10 19:25:00,2022-06-10 19:25:18,,,14.5,0.0,0.0,,,2206.0,0.000,84,1095.9,13.44,0.030,129
0210150002,2022-06-10 19:20:00,2022-06-10 19:20:20,,,14.5,0.0,0.0,0.0,,2206.0,0.000,81,1095.6,13.48,0.029,129
0210150002,2022-06-10 19:15:00,2022-06-10 19:15:17,,,14.5,0.0,0.0,,,2206.0,0.000,84,1095.6,13.51,0.030,129
0210150002,2022-06-10 19:10:00,2022-06-10 19:10:17,,,14.5,0.0,0.5,0.5,,2206.0,0.000,84,1095.6,13.57,0.030,129
0210150002,2022-06-10 19:05:00,2022-06-10 19:05:17,,,14.0,0.0,0.0,,,2205.5,0.000,84,1095.4,13.61,0.030,129
0210150002,2022-06-10 19:00:00,2022-06-10 19:00:18,,,14.0,0.0,0.0,0.0,0.5,2205.5,0.000,84,1095.5,13.64,0.030,129
0210150002,2022-06-10 18:55:00,2022-06-10 18:55:20,,,14.0,0.0,0.0,,,2205.5,0.000,81,1095.4,13.68,0.030,129
0210150002,2022-06-10 18:50:00,2022-06-10 18:50:22,,,14.0,0.0,0.5,0.5,,2205.5,0.000,81,1095.4,13.70,0.030,129
0210150002,2022-06-10 18:45:00,2022-06-10 18:45:18,,,13.5,0.0,0.0,,,2205.0,0.000,90,1095.5,13.76,0.031,129
0210150002,2022-06-10 18:40:00,2022-06-10 18:40:17,,,13.5,0.0,0.0,0.0,,2205.0,0.000,84,1095.6,13.79,0.031,129
0210150002,2022-06-10 18:35:00,2022-06-10 18:35:23,,,13.5,0.0,0.0,,,2205.0,0.000,84,1095.8,13.81,0.032,129
0210150002,2022-06-10 18:30:00,2022-06-10 18:30:18,,,13.5,0.0,0.5,0.5,1.0,2205.0,0.000,84,1095.6,13.86,0.032,129
0210150002,2022-06-10 18:25:00,2022-06-10 18:25:20,,,13.0,0.0,0.0,,,2204.5,0.000,84,1096.1,13.89,0.033,129
0210150002,2022-06-10 18:20:00,2022-06-10 18:20:24,,,13.0,0.0,0.0,0.0,,2204.5,0.000,84,1096.3,13.93,0.036,129
0210150002,2022-06-10 18:15:00,2022-06-10 18:15:18,,,13.0,0.0,0.0,,,2204.5,0.000,84,1096.7,13.98,0.038,129
0210150002,2022-06-10 18:10:00,2022-06-10 18:10:17,,,13.0,0.0,0.5,0.5,,2204.5,0.000,81,1097.0,14.06,0.040,129
0210150002,2022-06-10 18:05:00,2022-06-10 18:05:19,,,12.5,0.0,0.0,,,2204.0,0.020,75,1098.0,14.12,0.044,129
0210150002,2022-06-10 18:00:00,2022-06-10 18:00:20,,,12.5,0.0,0.0,0.0,0.5,2204.0,0.025,84,1098.0,14.12,0.045,129
0210150002,2022-06-10 17:55:00,2022-06-10 17:55:21,,,12.5,0.0,0.0,,,2204.0,0.005,87,1099.3,13.93,0.041,129
0210150002,2022-06-10 17:50:00,2022-06-10 17:50:19,,,12.5,0.0,0.5,0.5,,2204.0,0.000,84,1099.7,13.93,0.033,129
0210150002,2022-06-10 17:45:00,2022-06-10 17:45:21,,,12.0,0.0,0.0,,,2203.5,0.000,81,1100.6,13.93,0.031,129
0210150002,2022-06-10 17:40:00,2022-06-10 17:40:17,,,12.0,0.0,0.0,0.0,,2203.5,0.000,90,1100.7,13.93,0.029,129
0210150002,2022-06-10 17:35:00,2022-06-10 17:35:17,,,12.0,0.0,0.0,,,2203.5,0.000,84,1100.5,13.93,0.029,129
0210150002,2022-06-10 17:30:00,2022-06-10 17:30:22,,,12.0,0.0,0.5,0.5,1.0,2203.5,0.000,90,1100.6,13.93,0.029,129
0210150002,2022-06-10 17:25:00,2022-06-10 17:25:26,,,11.5,0.0,0.0,,,2203.0,0.000,87,1100.8,13.93,0.029,129
0210150002,2022-06-10 17:20:00,2022-06-10 17:20:22,,,11.5,0.0,0.0,0.0,,2203.0,0.000,81,1100.7,13.93,0.030,129
0210150002,2022-06-10 17:15:00,2022-06-10 17:15:21,,,11.5,0.0,0.0,,,2203.0,0.000,87,1100.5,14.06,0.029,129
0210150002,2022-06-10 17:10:00,2022-06-10 17:10:19,,,11.5,0.0,0.5,0.5,,2203.0,0.000,90,1100.8,13.93,0.029,129
0210150002,2022-06-10 17:05:00,2022-06-10 17:05:22,,,11.0,0.0,0.0,,,2202.5,0.000,90,1100.7,13.92,0.029,129
0210150002,2022-06-10 17:00:00,2022-06-10 17:00:24,,,11.0,0.0,0.0,0.0,1.0,2202.5,0.000,87,1100.7,13.92,0.030,129
0210150002,2022-06-10 16:55:00,2022-06-10 16:55:22,,,11.0,0.0,0.0,,,2202.5,0.000,87,1100.5,13.93,0.029,129
0210150002,2022-06-10 16:50:00,2022-06-10 16:50:19,,,11.0,0.5,0.5,0.5,,2202.5,0.000,90,1100.5,13.93,0.030,129
0210150002,2022-06-10 16:45:00,2022-06-10 16:45:21,,,10.5,0.0,0.0,,,2202.0,0.000,90,1100.6,13.92,0.031,129
0210150002,2022-06-10 16:40:00,2022-06-10 16:40:20,,,10.5,0.0,0.0,0.5,,2202.0,0.000,87,1100.4,13.92,0.030,129
0210150002,2022-06-10 16:35:00,2022-06-10 16:35:22,,,10.5,0.0,0.5,,,2202.0,0.000,87,1100.6,13.93,0.031,129
0210150002,2022-06-10 16:30:00,2022-06-10 16:30:21,,,10.0,0.0,0.0,0.0,1.0,2201.5,0.000,90,1101.0,13.93,0.030,129
0210150002,2022-06-10 16:25:00,2022-06-10 16:25:26,,,10.0,0.0,0.0,,,2201.5,0.000,84,1101.4,13.92,0.032,129
0210150002,2022-06-10 16:20:00,2022-06-10 16:20:23,,,10.0,0.5,0.5,0.5,,2201.5,0.000,84,1101.9,13.92,0.032,129
0210150002,2022-06-10 16:15:00,2022-06-10 16:15:23,,,9.5,0.0,0.0,,,2201.0,0.000,84,1102.3,13.93,0.032,129
0210150002,2022-06-10 16:10:00,2022-06-10 16:10:20,,,9.5,0.0,0.5,0.5,,2201.0,0.000,81,1103.8,13.91,0.034,129
0210150002,2022-06-10 16:05:00,2022-06-10 16:05:17,,,9.0,0.0,0.0,,,2200.5,0.000,81,1104.4,13.93,0.035,129
0210150002,2022-06-10 16:00:00,2022-06-10 16:00:21,,,9.0,0.0,0.5,0.5,2.0,2200.5,0.000,84,1104.7,13.92,0.036,129
0210150002,2022-06-10 15:55:00,2022-06-10 15:55:22,,,8.5,0.0,0.0,,,2200.0,0.000,84,1105.8,13.92,0.038,129
0210150002,2022-06-10 15:50:00,2022-06-10 15:50:20,,,8.5,0.0,0.5,1.0,,2200.0,0.000,84,1106.8,13.97,0.040,129
0210150002,2022-06-10 15:45:00,2022-06-10 15:45:24,,,8.0,0.0,0.5,,,2199.5,0.020,68,1108.1,13.91,0.044,129
0210150002,2022-06-10 15:40:00,2022-06-10 15:40:21,,,7.5,0.0,0.0,0.5,,2199.0,0.040,81,1109.1,13.92,0.048,129
0210150002,2022-06-10 15:35:00,2022-06-10 15:35:23,,,7.5,0.5,0.5,,,2199.0,0.120,84,1109.9,13.91,0.053,129
0210150002,2022-06-10 15:30:00,2022-06-10 15:30:20,,,7.0,0.0,0.5,1.0,3.0,2198.5,0.238,84,1108.2,13.93,0.058,129
0210150002,2022-06-10 15:25:00,2022-06-10 15:25:19,,,6.5,0.0,0.5,,,2198.0,0.435,84,1113.0,13.93,0.063,129
0210150002,2022-06-10 15:20:00,2022-06-10 15:20:23,,,6.0,0.0,0.5,1.0,,2197.5,0.786,65,1114.9,13.93,0.070,129
0210150002,2022-06-10 15:15:00,2022-06-10 15:15:17,,,5.5,0.0,0.5,,,2197.0,1.282,84,1117.1,13.92,0.076,129
0210150002,2022-06-10 15:10:00,2022-06-10 15:10:18,,,5.0,0.0,0.5,1.0,,2196.5,2.215,93,1119.3,13.91,0.085,129
0210150002,2022-06-10 15:05:00,2022-06-10 15:05:21,,,4.5,0.0,0.5,,,2196.0,3.793,84,1120.9,13.92,0.096,129
0210150002,2022-06-10 15:00:00,2022-06-10 15:00:23,,,4.0,0.0,0.5,1.0,3.0,2195.5,6.534,90,1124.9,13.93,0.110,129
0210150002,2022-06-10 14:55:00,2022-06-10 14:55:19,,,3.5,0.0,0.5,,,2195.0,8.864,81,1144.4,13.93,0.119,129
0210150002,2022-06-10 14:50:00,2022-06-10 14:50:24,,,3.0,0.0,0.5,1.0,,2194.5,8.605,87,170.3,13.93,0.118,129
0210150002,2022-06-10 14:45:00,2022-06-10 14:45:17,,,2.5,0.5,0.5,,,2194.0,3.955,68,121.8,13.93,0.097,129
0210150002,2022-06-10 14:40:00,2022-06-10 14:40:20,,,2.0,0.5,0.5,1.0,,2193.5,0.868,71,123.0,13.93,0.071,129
0210150002,2022-06-10 14:35:00,2022-06-10 14:35:20,,,1.5,0.0,0.5,,,2193.0,0.000,87,118.8,13.92,0.034,129
0210150002,2022-06-10 14:30:00,2022-06-10 14:30:22,,,1.0,0.0,0.0,0.0,0.0,2192.5,0.000,87,196.2,13.92,0.027,129
0210150002,2022-06-10 14:25:00,2022-06-10 14:25:21,,,1.0,0.0,0.0,,,2192.5,0.000,84,312.5,13.93,0.026,129
0210150002,2022-06-10 14:20:00,2022-06-10 14:20:18,,,1.0,0.0,0.0,0.0,,2192.5,0.000,93,334.2,14.06,0.026,129
0210150002,2022-06-10 14:15:00,2022-06-10 14:15:29,,,1.0,0.0,0.0,,,2192.5,0.000,84,334.4,13.93,0.025,129
0210150002,2022-06-10 14:10:00,2022-06-10 14:10:22,,,1.0,0.0,0.0,0.0,,2192.5,0.000,84,317.0,13.93,0.026,129
0210150002,2022-06-10 14:05:00,2022-06-10 14:05:21,,,1.0,0.0,0.0,,,2192.5,0.000,90,306.7,13.92,0.026,129
0210150002,2022-06-10 14:00:00,2022-06-10 14:00:27,,,1.0,0.0,0.0,0.0,0.5,2192.5,0.000,84,273.1,13.92,0.027,129
0210150002,2022-06-10 13:55:00,2022-06-10 13:55:23,,,1.0,0.0,0.0,,,2192.5,0.000,93,334.4,13.92,0.026,129
0210150002,2022-06-10 13:50:00,2022-06-10 13:50:21,,,1.0,0.0,0.5,0.5,,2192.5,0.000,87,384.3,13.93,0.024,129
0210150002,2022-06-10 13:45:00,2022-06-10 13:45:20,,,0.5,0.0,0.0,,,2192.0,0.000,90,354.4,13.93,0.023,129
0210150002,2022-06-10 13:40:00,2022-06-10 13:40:22,,,0.5,0.0,0.0,0.0,,2192.0,0.000,90,355.4,13.93,0.024,129
0210150002,2022-06-10 13:35:00,2022-06-10 13:35:23,,,0.5,0.0,0.0,,,2192.0,0.000,87,358.0,13.93,0.024,129
0210150002,2022-06-10 13:30:00,2022-06-10 13:30:18,,,0.5,0.0,0.0,0.0,0.0,2192.0,0.000,84,362.4,14.09,0.024,129
0210150002,2022-06-10 13:25:00,2022-06-10 13:25:18,,,0.5,0.0,0.0,,,2192.0,0.000,84,368.9,13.93,0.025,129
0210150002,2022-06-10 13:20:00,2022-06-10 13:20:20,,,0.5,0.0,0.0,0.0,,2192.0,0.000,87,371.9,13.93,0.023,129
0210150002,2022-06-10 13:15:00,2022-06-10 13:15:23,,,0.5,0.0,0.0,,,2192.0,0.000,84,378.0,13.93,0.024,129
0210150002,2022-06-10 13:10:00,2022-06-10 13:10:18,,,0.5,0.0,0.0,0.0,,2192.0,0.000,84,383.9,13.92,0.024,129
0210150002,2022-06-10 13:05:00,2022-06-10 13:05:17,,,0.5,0.0,0.0,,,2192.0,0.000,81,386.3,13.93,0.024,129
0210150002,2022-06-10 13:00:00,2022-06-10 13:00:24,,,0.5,0.0,0.0,0.0,0.0,2192.0,0.000,81,390.4,13.93,0.023,129
0210150002,2022-06-10 12:55:00,2022-06-10 12:55:22,,,0.5,0.0,0.0,,,2192.0,0.000,81,398.0,13.93,0.024,129
0210150002,2022-06-10 12:50:00,2022-06-10 12:50:21,,,0.5,0.0,0.0,0.0,,2192.0,0.000,87,402.4,13.92,0.024,129
0210150002,2022-06-10 12:45:00,2022-06-10 12:45:20,,,0.5,0.0,0.0,,,2192.0,0.000,84,405.0,13.92,0.023,129
0210150002,2022-06-10 12:40:00,2022-06-10 12:40:18,,,0.5,0.0,0.0,0.0,,2192.0,0.000,84,405.4,13.95,0.024,129
0210150002,2022-06-10 12:35:00,2022-06-10 12:35:20,,,0.5,0.0,0.0,,,2192.0,0.000,87,406.1,14.10,0.024,129
0210150002,2022-06-10 12:30:00,2022-06-10 12:30:21,,,0.5,0.0,0.0,0.0,0.0,2192.0,0.000,84,411.2,14.09,0.024,129
0210150002,2022-06-10 12:25:00,2022-06-10 12:25:23,,,0.5,0.0,0.0,,,2192.0,0.000,84,411.8,14.00,0.024,129
0210150002,2022-06-10 12:20:00,2022-06-10 12:20:21,,,0.5,0.0,0.0,0.0,,2192.0,0.000,84,406.4,14.36,0.024,129
0210150002,2022-06-10 12:15:00,2022-06-10 12:15:27,,,0.5,0.0,0.0,,,2192.0,0.000,81,404.9,14.31,0.024,129
0210150002,2022-06-10 12:10:00,2022-06-10 12:10:18,,,0.5,0.0,0.0,0.0,,2192.0,0.000,84,404.9,13.96,0.024,129
0210150002,2022-06-10 12:05:00,2022-06-10 12:05:19,,,0.5,0.0,0.0,,,2192.0,0.000,81,404.9,14.31,0.024,129
0210150002,2022-06-10 12:00:00,2022-06-10 12:00:23,,,0.5,0.0,0.0,0.0,0.0,2192.0,0.000,81,404.4,13.94,0.024,129
0210150002,2022-06-10 11:55:00,2022-06-10 11:55:18,,,0.5,0.0,0.0,,,2192.0,0.000,84,405.2,14.33,0.024,129
0210150002,2022-06-10 11:50:00,2022-06-10 11:50:17,,,0.5,0.0,0.0,0.0,,2192.0,0.000,81,405.7,13.92,0.024,129
0210150002,2022-06-10 11:45:00,2022-06-10 11:45:20,,,0.5,0.0,0.0,,,2192.0,0.000,81,403.4,13.92,0.025,129
0210150002,2022-06-10 11:40:00,2022-06-10 11:40:17,,,0.5,0.0,0.0,0.0,,2192.0,0.000,84,402.1,13.94,0.024,129
0210150002,2022-06-10 11:35:00,2022-06-10 11:35:19,,,0.5,0.0,0.0,,,2192.0,0.000,87,402.0,13.99,0.024,129
0210150002,2022-06-10 11:30:00,2022-06-10 11:30:16,,,0.5,0.0,0.0,0.0,0.0,2192.0,0.000,84,401.6,14.10,0.023,129
0210150002,2022-06-10 11:25:00,2022-06-10 11:25:17,,,0.5,0.0,0.0,,,2192.0,0.000,81,400.0,14.10,0.024,129
0210150002,2022-06-10 11:20:00,2022-06-10 11:20:19,,,0.5,0.0,0.0,0.0,,2192.0,0.000,81,396.9,13.93,0.024,129
0210150002,2022-06-10 11:15:00,2022-06-10 11:15:22,,,0.5,0.0,0.0,,,2192.0,0.000,90,397.5,13.93,0.024,129
0210150002,2022-06-10 11:10:00,2022-06-10 11:10:20,,,0.5,0.0,0.0,0.0,,2192.0,0.000,84,397.0,14.06,0.025,129
0210150002,2022-06-10 11:05:00,2022-06-10 11:05:20,,,0.5,0.0,0.0,,,2192.0,0.000,84,393.8,13.93,0.025,129
0210150002,2022-06-10 11:00:00,2022-06-10 11:00:18,,,0.5,0.0,0.0,0.0,0.0,2192.0,0.000,81,391.8,13.93,0.024,129
0210150002,2022-06-10 10:55:00,2022-06-10 10:55:20,,,0.5,0.0,0.0,,,2192.0,0.000,81,388.4,13.93,0.025,129
0210150002,2022-06-10 10:50:00,2022-06-10 10:50:20,,,0.5,0.0,0.0,0.0,,2192.0,0.000,84,384.5,13.91,0.024,129
0210150002,2022-06-10 10:45:00,2022-06-10 10:45:20,,,0.5,0.0,0.0,,,2192.0,0.000,46,381.2,13.92,0.025,129
0210150002,2022-06-10 10:40:00,2022-06-10 10:40:19,,,0.5,0.0,0.0,0.0,,2192.0,0.000,87,378.6,14.31,0.025,129
0210150002,2022-06-10 10:35:00,2022-06-10 10:35:25,,,0.5,0.0,0.0,,,2192.0,0.000,81,377.9,13.96,0.025,129
0210150002,2022-06-10 10:30:00,2022-06-10 10:30:22,,,0.5,0.0,0.0,0.0,0.0,2192.0,0.000,81,373.7,13.93,0.025,129
0210150002,2022-06-10 10:25:00,2022-06-10 10:25:21,,,0.5,0.0,0.0,,,2192.0,0.000,84,363.6,13.93,0.025,129
0210150002,2022-06-10 10:20:00,2022-06-10 10:20:20,,,0.5,0.0,0.0,0.0,,2192.0,0.000,90,357.7,13.93,0.025,129
0210150002,2022-06-10 10:15:00,2022-06-10 10:15:22,,,0.5,0.0,0.0,,,2192.0,0.000,84,356.1,13.92,0.025,129
0210150002,2022-06-10 10:10:00,2022-06-10 10:10:21,,,0.5,0.0,0.0,0.0,,2192.0,0.000,81,355.6,13.93,0.025,129
0210150002,2022-06-10 10:05:00,2022-06-10 10:05:19,,,0.5,0.0,0.0,,,2192.0,0.000,84,356.4,13.93,0.025,129
0210150002,2022-06-10 10:00:00,2022-06-10 10:00:17,,,0.5,0.0,0.0,0.0,0.5,2192.0,0.000,90,362.3,13.96,0.025,129
0210150002,2022-06-10 09:55:00,2022-06-10 09:55:21,,,0.5,0.0,0.0,,,2192.0,0.000,84,375.3,13.93,0.025,129
0210150002,2022-06-10 09:50:00,2022-06-10 09:50:23,,,0.5,0.0,0.0,0.0,,2192.0,0.000,84,378.7,13.93,0.024,129
0210150002,2022-06-10 09:45:00,2022-06-10 09:45:20,,,0.5,0.0,0.0,,,2192.0,0.000,81,386.2,13.93,0.025,129
0210150002,2022-06-10 09:40:00,2022-06-10 09:40:21,,,0.5,0.0,0.0,0.5,,2192.0,0.000,84,397.2,13.91,0.024,129
0210150002,2022-06-10 09:35:00,2022-06-10 09:35:17,,,0.5,0.0,0.5,,,2192.0,0.000,84,397.8,13.92,0.025,129
0210150002,2022-06-10 09:30:00,2022-06-10 09:30:20,,,0.0,0.0,0.0,0.0,0.0,2191.5,0.000,87,401.0,13.90,0.025,129
0210150002,2022-06-10 09:25:00,2022-06-10 09:25:23,,,0.0,0.0,0.0,,,2191.5,0.000,81,402.8,13.91,0.024,129
0210150002,2022-06-10 09:20:00,2022-06-10 09:20:26,,,0.0,0.0,0.0,0.0,,2191.5,0.000,81,402.3,13.92,0.025,129
0210150002,2022-06-10 09:15:00,2022-06-10 09:15:17,,,0.0,0.0,0.0,,,2191.5,0.000,84,401.6,13.92,0.025,129
0210150002,2022-06-10 09:10:00,2022-06-10 09:10:20,,,0.0,0.0,0.0,0.0,,2191.5,0.000,87,400.2,13.93,0.024,129
0210150002,2022-06-10 09:05:00,2022-06-10 09:05:18,,,0.0,0.0,0.0,,,2191.5,0.000,84,399.2,13.91,0.025,129
0210150002,2022-06-10 09:00:00,2022-06-10 09:00:22,,,0.0,0.0,0.0,0.0,0.0,2191.5,0.000,84,398.8,13.93,0.024,129
0210150002,2022-06-10 08:55:00,2022-06-10 08:55:22,,,0.0,0.0,0.0,,,2191.5,0.000,81,398.1,13.93,0.024,129
0210150002,2022-06-10 08:50:00,2022-06-10 08:50:24,,,0.0,0.0,0.0,0.0,,2191.5,0.000,84,397.4,13.92,0.024,129
0210150002,2022-06-10 08:45:00,2022-06-10 08:45:18,,,0.0,0.0,0.0,,,2191.5,0.000,84,397.5,13.93,0.024,129
0210150002,2022-06-10 08:40:00,2022-06-10 08:40:23,,,0.0,0.0,0.0,0.0,,2191.5,0.000,87,398.0,14.12,0.025,129
0210150002,2022-06-10 08:35:00,2022-06-10 08:35:19,,,0.0,0.0,0.0,,,2191.5,0.000,81,397.5,13.82,0.025,129
