站点编号,观测时间,存储时间,日降水量(毫米),当前降水量(毫米),1分钟时段降水量(毫米),5分钟时段降水量(毫米),10分钟时段降水量(毫米),30分钟时段降水量(毫米),降水量累计值(毫米),信号强度(百分比),电量(百分比),电源电压(伏特),报警信息
201330014,2022/3/27 7:05,2022/3/27 7:05,,1,0,0,,,968.5,75,0,0.3,131
201330014,2022/3/27 6:05,2022/3/27 6:05,,1,0,0,,,968.5,75,0,0.3,131
201330014,2022/3/27 5:05,2022/3/27 5:05,,1,0,0,,,968.5,75,0,0.3,131
201330014,2022/3/27 4:05,2022/3/27 4:05,,1,0,0,,,968.5,75,0,0.3,131
201330014,2022/3/27 3:05,2022/3/27 3:05,,1,0,0,,,968.5,78,0,0.3,131
201330014,2022/3/27 2:05,2022/3/27 2:05,,1,0,0,,,968.5,71,0,0.3,131
201330014,2022/3/27 1:05,2022/3/27 1:05,,1,0,0,,,968.5,71,0,0.3,131
201330014,2022/3/27 0:05,2022/3/27 0:05,,1,0,0,,,968.5,81,0,0.3,131
201330014,2022/3/26 23:05,2022/3/26 23:05,,1,0,0,,,968.5,71,0,0.3,131
201330014,2022/3/26 22:05,2022/3/26 22:05,,1,0,0,,,968.5,78,0,0.3,131
201330014,2022/3/26 21:05,2022/3/26 21:05,,0.5,0,0,,,968,78,0,0.3,131
201330014,2022/3/26 20:05,2022/3/26 20:05,,0.5,0,0,,,968,78,0,0.3,131
201330014,2022/3/26 19:05,2022/3/26 19:05,,0.5,0,0,,,968,78,0,0.3,131
201330014,2022/3/26 18:05,2022/3/26 18:05,,0.5,0,0,,,968,75,0,0.3,131
201330014,2022/3/26 17:05,2022/3/26 17:05,,0,0,0,,,967.5,78,0,0.3,131
201330014,2022/3/26 16:05,2022/3/26 16:05,,0,0,0,,,967.5,75,0,0.3,131
201330014,2022/3/26 15:05,2022/3/26 15:05,,0,0,0,,,967.5,78,0,0.3,131
201330014,2022/3/26 14:05,2022/3/26 14:05,,0,0,0,,,967.5,75,0,0.3,131
201330014,2022/3/26 13:05,2022/3/26 13:05,,0,0,0,,,967.5,75,0,0.3,131
201330014,2022/3/26 12:05,2022/3/26 12:05,,0,0,0,,,967.5,71,0,0.3,131
201330014,2022/3/26 11:05,2022/3/26 11:05,,0,0,0,,,967.5,75,0,0.3,131
201330014,2022/3/26 10:05,2022/3/26 10:05,,0,0,0,,,967.5,78,0,0.3,131
201330014,2022/3/26 9:05,2022/3/26 9:05,,0,0,0,,,967.5,75,0,0.3,131
201330014,2022/3/26 8:05,2022/3/26 8:05,,0,0,0,,,967.5,75,0,0.3,131
201330014,2022/3/26 7:05,2022/3/26 7:05,,34.5,0,0,,,967.5,75,0,0.3,131
201330014,2022/3/26 6:05,2022/3/26 6:05,,34.5,0,0,,,967.5,78,0,0.3,131
201330014,2022/3/26 5:05,2022/3/26 5:05,,34.5,0,0,,,967.5,75,0,0.3,131
201330014,2022/3/26 4:05,2022/3/26 4:05,,34.5,0,0,,,967.5,75,0,0.3,131
201330014,2022/3/26 3:05,2022/3/26 3:05,,34.5,0,0,,,967.5,75,0,0.3,131
201330014,2022/3/26 2:05,2022/3/26 2:05,,34.5,0,0,,,967.5,78,0,0.3,131
201330014,2022/3/26 1:05,2022/3/26 1:05,,34.5,0,0,,,967.5,81,0,0.3,131
201330014,2022/3/26 0:05,2022/3/26 0:05,,34.5,0,0,,,967.5,81,0,0.3,131
201330014,2022/3/25 23:05,2022/3/25 23:05,,34.5,0,0,,,967.5,81,0,0.3,131
201330014,2022/3/25 22:05,2022/3/25 22:05,,34.5,0,0,,,967.5,81,0,0.3,131
201330014,2022/3/25 21:05,2022/3/25 21:05,,34.5,0,0,,,967.5,81,0,0.3,131
201330014,2022/3/25 20:05,2022/3/25 20:05,,34.5,0,0,,,967.5,78,0,0.3,131
201330014,2022/3/25 19:05,2022/3/25 19:05,,34.5,0,0,,,967.5,78,0,0.3,131
201330014,2022/3/25 18:05,2022/3/25 18:05,,34.5,0,0,,,967.5,81,0,0.3,131
201330014,2022/3/25 17:05,2022/3/25 17:05,,34.5,0,0,,,967.5,81,0,0.3,131
201330014,2022/3/25 16:05,2022/3/25 16:05,,34.5,0,0,,,967.5,81,0,0.3,131
201330014,2022/3/25 15:05,2022/3/25 15:05,,34.5,0,0,,,967.5,75,0,0.3,131
201330014,2022/3/25 14:05,2022/3/25 14:05,,34.5,0,0,,,967.5,81,0,0.3,131
201330014,2022/3/25 13:05,2022/3/25 13:05,,34.5,0,0,,,967.5,81,0,0.3,131
201330014,2022/3/25 12:05,2022/3/25 12:05,,32,0,0.5,,,965,75,0,0.3,131
201330014,2022/3/25 11:05,2022/3/25 11:05,,29.5,0,0,,,962.5,81,0,0.3,131
201330014,2022/3/25 10:05,2022/3/25 10:05,,14,0,1,,,947,78,0,0.3,131
201330014,2022/3/25 9:05,2022/3/25 9:05,,6,0,2.5,,,939,78,0,0.3,131
201330014,2022/3/25 8:05,2022/3/25 8:05,,0,0,0,,,933,81,0,0.3,131
201330014,2022/3/25 7:05,2022/3/25 7:05,,27,0,0,,,932.5,84,0,0.3,131
201330014,2022/3/25 6:05,2022/3/25 6:05,,27,0,0,,,932.5,78,0,0.3,131
201330014,2022/3/25 5:05,2022/3/25 5:05,,24.5,0,0,,,930,78,0,0.3,131
201330014,2022/3/25 4:05,2022/3/25 4:05,,24.5,0,0,,,930,78,0,0.3,131
201330014,2022/3/25 3:05,2022/3/25 3:05,,24,0,0,,,929.5,78,0,0.3,131
201330014,2022/3/25 2:05,2022/3/25 2:05,,24,0,0.5,,,929.5,78,0,0.3,131
201330014,2022/3/25 1:05,2022/3/25 1:05,,23.5,0,0,,,929,81,0,0.3,131
201330014,2022/3/25 0:05,2022/3/25 0:05,,23.5,0,0,,,929,81,0,0.3,131
201330014,2022/3/24 23:05,2022/3/24 23:05,,23.5,0,0,,,929,81,0,0.3,131
201330014,2022/3/24 22:05,2022/3/24 22:05,,23.5,0,0,,,929,81,0,0.3,131
201330014,2022/3/24 21:05,2022/3/24 21:05,,23.5,0,0,,,929,84,0,0.3,131
201330014,2022/3/24 20:05,2022/3/24 20:05,,23.5,0,0,,,929,84,0,0.3,131
201330014,2022/3/24 19:05,2022/3/24 19:05,,23.5,0,0,,,929,81,0,0.3,131
201330014,2022/3/24 18:05,2022/3/24 18:05,,23.5,0,0,,,929,78,0,0.3,131
201330014,2022/3/24 17:05,2022/3/24 17:05,,23.5,0,0,,,929,78,0,0.3,131
201330014,2022/3/24 16:05,2022/3/24 16:05,,23.5,0,0,,,929,78,0,0.3,131
201330014,2022/3/24 15:05,2022/3/24 15:05,,22.5,0,0,,,928,78,0,0.3,131
201330014,2022/3/24 14:05,2022/3/24 14:05,,22,0,0,,,927.5,81,0,0.3,131
201330014,2022/3/24 13:05,2022/3/24 13:05,,17,0,1,,,922.5,75,0,0.3,131
201330014,2022/3/24 12:05,2022/3/24 12:05,,10,0,0,,,915.5,81,0,0.3,131
201330014,2022/3/24 11:05,2022/3/24 11:05,,9.5,0,0.5,,,915,75,0,0.3,131
201330014,2022/3/24 10:05,2022/3/24 10:05,,8,0,0.5,,,913.5,81,0,0.3,131
201330014,2022/3/24 9:05,2022/3/24 9:05,,1,0,0,,,906.5,84,0,0.3,131
201330014,2022/3/24 8:05,2022/3/24 8:05,,0.5,0,0.5,,,906,84,0,0.3,131
201330014,2022/3/24 7:05,2022/3/24 7:05,,30.5,0,0,,,904,81,0,0.3,131
201330014,2022/3/24 6:05,2022/3/24 6:05,,28.5,0,0,,,902,81,0,0.3,131
201330014,2022/3/24 5:05,2022/3/24 5:05,,28,0,1,,,901.5,81,0,0.3,131
201330014,2022/3/24 4:05,2022/3/24 4:05,,21.5,0,0.5,,,895,81,0,0.3,131
201330014,2022/3/24 3:05,2022/3/24 3:05,,20,0,0,,,893.5,81,0,0.3,131
201330014,2022/3/24 2:05,2022/3/24 2:05,,15,0,0.5,,,888.5,81,0,0.3,131
201330014,2022/3/24 1:05,2022/3/24 1:05,,14,0,0,,,887.5,84,0,0.3,131
201330014,2022/3/24 0:05,2022/3/24 0:05,,13.5,0,0,,,887,84,0,0.3,131
201330014,2022/3/23 23:05,2022/3/23 23:05,,13,0,0.5,,,886.5,81,0,0.3,131
201330014,2022/3/23 22:05,2022/3/23 22:05,,12,0,0,,,885.5,84,0,0.3,131
201330014,2022/3/23 21:05,2022/3/23 21:05,,12,0,0.5,,,885.5,81,0,0.3,131
201330014,2022/3/23 20:05,2022/3/23 20:05,,11,0,0,,,884.5,78,0,0.3,131
201330014,2022/3/23 19:05,2022/3/23 19:05,,11,0,0,,,884.5,75,0,0.3,131
201330014,2022/3/23 18:05,2022/3/23 18:05,,10.5,0,0,,,884,78,0,0.3,131
201330014,2022/3/23 17:05,2022/3/23 17:05,,10.5,0,0,,,884,78,0,0.3,131
201330014,2022/3/23 16:05,2022/3/23 16:05,,9.5,0,0,,,883,84,0,0.3,131
201330014,2022/3/23 15:05,2022/3/23 15:05,,9.5,0,0,,,883,75,0,0.3,131
201330014,2022/3/23 14:05,2022/3/23 14:05,,9,0,0,,,882.5,84,0,0.3,131
201330014,2022/3/23 13:05,2022/3/23 13:05,,6,0,1,,,879.5,81,0,0.3,131
201330014,2022/3/23 12:05,2022/3/23 12:05,,4.5,0,0,,,878,78,0,0.3,131
201330014,2022/3/23 11:05,2022/3/23 11:05,,4,0,0,,,877.5,84,0,0.3,131
201330014,2022/3/23 10:05,2022/3/23 10:05,,3.5,0,0,,,877,78,0,0.3,131
201330014,2022/3/23 9:05,2022/3/23 9:05,,2.5,0,0.5,,,876,81,0,0.3,131
201330014,2022/3/23 8:05,2022/3/23 8:05,,0,0,0,,,873.5,75,0,0.3,131
201330014,2022/3/23 7:05,2022/3/23 7:05,,12.5,0,0,,,873.5,78,0,0.3,131
201330014,2022/3/23 6:05,2022/3/23 6:05,,11,0,0,,,872,78,0,0.3,131
201330014,2022/3/23 5:05,2022/3/23 5:05,,8.5,0.5,0.5,,,869.5,78,0,0.3,131
201330014,2022/3/23 4:05,2022/3/23 4:05,,7,0,0,,,868,78,0,0.3,131
201330014,2022/3/23 3:05,2022/3/23 3:05,,5.5,0,0,,,866.5,78,0,0.3,131
201330014,2022/3/23 2:05,2022/3/23 2:05,,4,0,0,,,865,78,0,0.3,131
201330014,2022/3/23 1:05,2022/3/23 1:05,,4,0,0,,,865,75,0,0.3,131
201330014,2022/3/23 0:05,2022/3/23 0:05,,4,0,0,,,865,71,0,0.3,131
201330014,2022/3/22 23:05,2022/3/22 23:05,,4,0,0,,,865,78,0,0.3,131
201330014,2022/3/22 22:05,2022/3/22 22:05,,4,0,0,,,865,81,0,0.3,131
201330014,2022/3/22 21:05,2022/3/22 21:05,,3,0,1,,,864,81,0,0.3,131
201330014,2022/3/22 20:05,2022/3/22 20:05,,2,0,0,,,863,75,0,0.3,131
201330014,2022/3/22 19:05,2022/3/22 19:05,,2,0,0,,,863,81,0,0.3,131
201330014,2022/3/22 18:05,2022/3/22 18:05,,0.5,0,0,,,861.5,81,0,0.3,131
201330014,2022/3/22 17:05,2022/3/22 17:05,,0.5,0,0,,,861.5,81,0,0.3,131
201330014,2022/3/22 16:05,2022/3/22 16:05,,0,0,0,,,861,75,0,0.3,131
201330014,2022/3/22 15:05,2022/3/22 15:05,,0,0,0,,,861,81,0,0.3,131
201330014,2022/3/22 14:05,2022/3/22 14:05,,0,0,0,,,861,75,0,0.3,131
201330014,2022/3/22 13:05,2022/3/22 13:05,,0,0,0,,,861,81,0,0.3,131
201330014,2022/3/22 12:05,2022/3/22 12:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/22 11:05,2022/3/22 11:05,,0,0,0,,,861,84,0,0.3,131
201330014,2022/3/22 10:05,2022/3/22 10:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/22 9:05,2022/3/22 9:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/22 8:05,2022/3/22 8:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/22 7:05,2022/3/22 7:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/22 6:05,2022/3/22 6:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/22 5:05,2022/3/22 5:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/22 4:05,2022/3/22 4:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/22 3:05,2022/3/22 3:05,,0,0,0,,,861,75,0,0.3,131
201330014,2022/3/22 2:05,2022/3/22 2:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/22 1:05,2022/3/22 1:05,,0,0,0,,,861,75,0,0.3,131
201330014,2022/3/22 0:05,2022/3/22 0:05,,0,0,0,,,861,71,0,0.3,131
201330014,2022/3/21 23:05,2022/3/21 23:05,,0,0,0,,,861,75,0,0.3,131
201330014,2022/3/21 22:05,2022/3/21 22:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/21 21:05,2022/3/21 21:05,,0,0,0,,,861,84,0,0.3,131
201330014,2022/3/21 20:05,2022/3/21 20:05,,0,0,0,,,861,75,0,0.3,131
201330014,2022/3/21 19:05,2022/3/21 19:05,,0,0,0,,,861,75,0,0.3,131
201330014,2022/3/21 18:05,2022/3/21 18:05,,0,0,0,,,861,81,0,0.3,131
201330014,2022/3/21 17:05,2022/3/21 17:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/21 16:05,2022/3/21 16:05,,0,0,0,,,861,75,0,0.3,131
201330014,2022/3/21 15:05,2022/3/21 15:05,,0,0,0,,,861,75,0,0.3,131
201330014,2022/3/21 14:05,2022/3/21 14:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/21 13:05,2022/3/21 13:05,,0,0,0,,,861,81,0,0.3,131
201330014,2022/3/21 12:05,2022/3/21 12:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/21 11:05,2022/3/21 11:05,,0,0,0,,,861,75,0,0.3,131
201330014,2022/3/21 10:05,2022/3/21 10:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/21 9:05,2022/3/21 9:05,,0,0,0,,,861,78,0,0.3,131
201330014,2022/3/21 8:05,2022/3/21 8:05,,0,0,0,,,861,71,0,0.3,131
201330014,2022/3/21 7:05,2022/3/21 7:05,,1,0,0,,,861,75,0,0.3,131
201330014,2022/3/21 6:05,2022/3/21 6:05,,1,0,0,,,861,78,0,0.3,131
201330014,2022/3/21 5:05,2022/3/21 5:05,,1,0,0,,,861,81,0,0.3,131
201330014,2022/3/21 4:05,2022/3/21 4:05,,1,0,0,,,861,75,0,0.3,131
201330014,2022/3/21 3:05,2022/3/21 3:05,,1,0,0,,,861,81,0,0.3,131
201330014,2022/3/21 2:05,2022/3/21 2:05,,1,0,0,,,861,81,0,0.3,131
201330014,2022/3/21 1:05,2022/3/21 1:05,,1,0,0,,,861,78,0,0.3,131
201330014,2022/3/21 0:05,2022/3/21 0:05,,1,0,0,,,861,78,0,0.3,131
201330014,2022/3/20 23:05,2022/3/20 23:05,,1,0,0,,,861,78,0,0.3,131
201330014,2022/3/20 22:05,2022/3/20 22:05,,1,0,0,,,861,81,0,0.3,131
201330014,2022/3/20 21:05,2022/3/20 21:05,,1,0,0,,,861,78,0,0.3,131
201330014,2022/3/20 20:05,2022/3/20 20:05,,1,0,0,,,861,81,0,0.3,131
201330014,2022/3/20 19:05,2022/3/20 19:05,,1,0,0,,,861,78,0,0.3,131
201330014,2022/3/20 18:05,2022/3/20 18:05,,1,0,0,,,861,78,0,0.3,131
201330014,2022/3/20 17:05,2022/3/20 17:05,,1,0,0,,,861,81,0,0.3,131
201330014,2022/3/20 16:05,2022/3/20 16:05,,1,0,0,,,861,78,0,0.3,131
201330014,2022/3/20 15:05,2022/3/20 15:05,,1,0,0,,,861,81,0,0.3,131
201330014,2022/3/20 14:05,2022/3/20 14:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/20 13:05,2022/3/20 13:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/20 12:05,2022/3/20 12:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/20 11:05,2022/3/20 11:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/20 10:05,2022/3/20 10:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/20 9:05,2022/3/20 9:05,,0,0,0,,,860,75,0,0.3,131
201330014,2022/3/20 8:05,2022/3/20 8:05,,0,0,0,,,860,75,0,0.3,131
201330014,2022/3/20 7:05,2022/3/20 7:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/20 6:05,2022/3/20 6:05,,0,0,0,,,860,75,0,0.3,131
201330014,2022/3/20 5:05,2022/3/20 5:05,,0,0,0,,,860,71,0,0.3,131
201330014,2022/3/20 4:05,2022/3/20 4:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/20 3:05,2022/3/20 3:05,,0,0,0,,,860,75,0,0.3,131
201330014,2022/3/20 2:05,2022/3/20 2:05,,0,0,0,,,860,71,0,0.3,131
201330014,2022/3/20 1:05,2022/3/20 1:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/20 0:05,2022/3/20 0:05,,0,0,0,,,860,81,0,0.3,131
201330014,2022/3/19 23:05,2022/3/19 23:05,,0,0,0,,,860,81,0,0.3,131
201330014,2022/3/19 22:05,2022/3/19 22:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/19 21:05,2022/3/19 21:05,,0,0,0,,,860,75,0,0.3,131
201330014,2022/3/19 20:05,2022/3/19 20:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/19 19:05,2022/3/19 19:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/19 18:05,2022/3/19 18:05,,0,0,0,,,860,81,0,0.3,131
201330014,2022/3/19 17:05,2022/3/19 17:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/19 16:05,2022/3/19 16:05,,0,0,0,,,860,81,0,0.3,131
201330014,2022/3/19 15:05,2022/3/19 15:05,,0,0,0,,,860,81,0,0.3,131
201330014,2022/3/19 14:05,2022/3/19 14:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/19 13:05,2022/3/19 13:05,,0,0,0,,,860,81,0,0.3,131
201330014,2022/3/19 12:05,2022/3/19 12:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/19 11:05,2022/3/19 11:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/19 10:05,2022/3/19 10:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/19 9:05,2022/3/19 9:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/19 8:05,2022/3/19 8:05,,0,0,0,,,860,71,0,0.3,131
201330014,2022/3/19 7:05,2022/3/19 7:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/19 6:05,2022/3/19 6:05,,0,0,0,,,860,75,0,0.3,131
201330014,2022/3/19 5:05,2022/3/19 5:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/19 4:05,2022/3/19 4:05,,0,0,0,,,860,75,0,0.3,131
201330014,2022/3/19 3:05,2022/3/19 3:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/19 2:05,2022/3/19 2:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/19 1:05,2022/3/19 1:05,,0,0,0,,,860,71,0,0.3,131
201330014,2022/3/19 0:05,2022/3/19 0:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/18 23:05,2022/3/18 23:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/18 22:05,2022/3/18 22:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/18 21:05,2022/3/18 21:05,,0,0,0,,,860,81,0,0.3,131
201330014,2022/3/18 20:05,2022/3/18 20:05,,0,0,0,,,860,78,0,0.3,131
201330014,2022/3/18 19:05,2022/3/18 19:05,,0,0,0,,,860,71,0,0.3,131
201330014,2022/3/18 18:05,2022/3/18 18:05,,0,0,0,,,860,75,0,0.3,131
201330014,2022/3/18 17:05,2022/3/18 17:05,,0,0,0,,,860,78,0,0.3,131
