站点编号,观测时间,存储时间,1小时时段降水量(毫米),日降水量(毫米),当前降水量(毫米),1分钟时段降水量(毫米),5分钟时段降水量(毫米),10分钟时段降水量(毫米),30分钟时段降水量(毫米),降水量累计值(毫米),小时水量1(立方米/小时),信号强度(百分比),浊度1(度),电源电压(伏特),水位1(米),报警信息
0210150002,2022-01-13 13:30:00,2022-01-13 13:30:24,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,90,29.9,13.94,0.000,129
0210150002,2022-01-13 13:25:00,2022-01-13 13:25:30,,,0.0,0.0,0.0,,,973.0,0.000,56,30.3,14.23,0.000,129
0210150002,2022-01-13 13:20:00,2022-01-13 13:20:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,30.0,14.29,0.000,129
0210150002,2022-01-13 13:15:00,2022-01-13 13:15:21,,,0.0,0.0,0.0,,,973.0,0.000,90,30.1,14.12,0.000,129
0210150002,2022-01-13 13:10:00,2022-01-13 13:10:19,,,0.0,0.0,0.0,0.0,,973.0,0.000,81,30.0,14.09,0.000,129
0210150002,2022-01-13 13:05:00,2022-01-13 13:05:21,,,0.0,0.0,0.0,,,973.0,0.000,81,29.9,14.09,0.000,129
0210150002,2022-01-13 13:00:00,2022-01-13 13:00:24,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,90,29.6,14.13,0.000,129
0210150002,2022-01-13 12:55:00,2022-01-13 12:55:21,,,0.0,0.0,0.0,,,973.0,0.000,93,29.6,14.12,0.000,129
0210150002,2022-01-13 12:50:00,2022-01-13 12:50:24,,,0.0,0.0,0.0,0.0,,973.0,0.000,93,29.6,14.00,0.000,129
0210150002,2022-01-13 12:45:00,2022-01-13 12:45:19,,,0.0,0.0,0.0,,,973.0,0.000,84,29.5,13.95,0.000,129
0210150002,2022-01-13 12:40:00,2022-01-13 12:40:21,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,29.3,14.37,0.000,129
0210150002,2022-01-13 12:35:00,2022-01-13 12:35:23,,,0.0,0.0,0.0,,,973.0,0.000,90,29.1,14.28,0.000,129
0210150002,2022-01-13 12:30:00,2022-01-13 12:30:20,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,90,29.7,14.29,0.000,129
0210150002,2022-01-13 12:25:00,2022-01-13 12:25:23,,,0.0,0.0,0.0,,,973.0,0.000,81,29.6,14.29,0.000,129
0210150002,2022-01-13 12:20:00,2022-01-13 12:20:25,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,29.3,13.96,0.000,129
0210150002,2022-01-13 12:15:00,2022-01-13 12:15:21,,,0.0,0.0,0.0,,,973.0,0.000,90,29.6,13.93,0.000,129
0210150002,2022-01-13 12:10:00,2022-01-13 12:10:24,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,29.6,14.04,0.000,129
0210150002,2022-01-13 12:05:00,2022-01-13 12:05:23,,,0.0,0.0,0.0,,,973.0,0.000,90,29.6,13.91,0.000,129
0210150002,2022-01-13 12:00:00,2022-01-13 12:00:22,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,93,29.7,13.92,0.000,129
0210150002,2022-01-13 11:55:00,2022-01-13 11:55:25,,,0.0,0.0,0.0,,,973.0,0.000,90,29.3,14.32,0.000,129
0210150002,2022-01-13 11:50:00,2022-01-13 11:50:24,,,0.0,0.0,0.0,0.0,,973.0,0.000,93,29.6,13.90,0.000,129
0210150002,2022-01-13 11:45:00,2022-01-13 11:45:22,,,0.0,0.0,0.0,,,973.0,0.000,81,29.7,13.90,0.000,129
0210150002,2022-01-13 11:40:00,2022-01-13 11:40:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,29.6,13.90,0.000,129
0210150002,2022-01-13 11:35:00,2022-01-13 11:35:24,,,0.0,0.0,0.0,,,973.0,0.000,90,29.8,13.92,0.000,129
0210150002,2022-01-13 11:30:00,2022-01-13 11:30:24,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,90,29.8,13.90,0.000,129
0210150002,2022-01-13 11:25:00,2022-01-13 11:25:24,,,0.0,0.0,0.0,,,973.0,0.000,90,29.7,13.90,0.000,129
0210150002,2022-01-13 11:20:00,2022-01-13 11:20:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,96,29.6,13.90,0.000,129
0210150002,2022-01-13 11:15:00,2022-01-13 11:15:23,,,0.0,0.0,0.0,,,973.0,0.000,90,29.4,13.90,0.000,129
0210150002,2022-01-13 11:10:00,2022-01-13 11:10:21,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,29.3,14.28,0.000,129
0210150002,2022-01-13 11:05:00,2022-01-13 11:05:30,,,0.0,0.0,0.0,,,973.0,0.000,90,29.5,13.90,0.000,129
0210150002,2022-01-13 11:00:00,2022-01-13 11:00:21,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,93,29.4,13.90,0.000,129
0210150002,2022-01-13 10:55:00,2022-01-13 10:55:24,,,0.0,0.0,0.0,,,973.0,0.000,78,29.3,14.26,0.000,129
0210150002,2022-01-13 10:50:00,2022-01-13 10:50:25,,,0.0,0.0,0.0,0.0,,973.0,0.000,93,29.7,13.91,0.000,129
0210150002,2022-01-13 10:45:00,2022-01-13 10:45:23,,,0.0,0.0,0.0,,,973.0,0.000,90,30.2,13.91,0.000,129
0210150002,2022-01-13 10:40:00,2022-01-13 10:40:20,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,30.2,13.90,0.000,129
0210150002,2022-01-13 10:35:00,2022-01-13 10:35:23,,,0.0,0.0,0.0,,,973.0,0.000,90,30.1,13.91,0.000,129
0210150002,2022-01-13 10:30:00,2022-01-13 10:30:27,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,93,30.2,13.92,0.000,129
0210150002,2022-01-13 10:25:00,2022-01-13 10:25:21,,,0.0,0.0,0.0,,,973.0,0.000,90,30.1,13.92,0.000,129
0210150002,2022-01-13 10:20:00,2022-01-13 10:20:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,30.4,13.90,0.000,129
0210150002,2022-01-13 10:15:00,2022-01-13 10:15:22,,,0.0,0.0,0.0,,,973.0,0.000,90,30.7,13.92,0.000,129
0210150002,2022-01-13 10:10:00,2022-01-13 10:10:24,,,0.0,0.0,0.0,0.0,,973.0,0.000,93,30.2,13.91,0.000,129
0210150002,2022-01-13 10:05:00,2022-01-13 10:05:21,,,0.0,0.0,0.0,,,973.0,0.000,90,30.6,13.91,0.000,129
0210150002,2022-01-13 10:00:00,2022-01-13 10:00:26,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,90,30.4,13.92,0.000,129
0210150002,2022-01-13 09:55:00,2022-01-13 09:55:22,,,0.0,0.0,0.0,,,973.0,0.000,93,30.7,14.06,0.000,129
0210150002,2022-01-13 09:50:00,2022-01-13 09:50:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,30.3,13.93,0.000,129
0210150002,2022-01-13 09:45:00,2022-01-13 09:45:22,,,0.0,0.0,0.0,,,973.0,0.000,90,30.3,13.92,0.000,129
0210150002,2022-01-13 09:40:00,2022-01-13 09:40:19,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,30.4,13.92,0.000,129
0210150002,2022-01-13 09:35:00,2022-01-13 09:35:25,,,0.0,0.0,0.0,,,973.0,0.000,90,30.3,14.12,0.000,129
0210150002,2022-01-13 09:30:00,2022-01-13 09:30:20,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,84,30.8,14.02,0.000,129
0210150002,2022-01-13 09:25:00,2022-01-13 09:25:24,,,0.0,0.0,0.0,,,973.0,0.000,90,30.5,13.94,0.000,129
0210150002,2022-01-13 09:20:00,2022-01-13 09:20:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,30.6,13.92,0.000,129
0210150002,2022-01-13 09:15:00,2022-01-13 09:15:23,,,0.0,0.0,0.0,,,973.0,0.000,96,30.9,13.89,0.000,129
0210150002,2022-01-13 09:10:00,2022-01-13 09:10:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,30.9,13.87,0.000,129
0210150002,2022-01-13 09:05:00,2022-01-13 09:05:24,,,0.0,0.0,0.0,,,973.0,0.000,84,30.6,13.83,0.000,129
0210150002,2022-01-13 09:00:00,2022-01-13 09:00:25,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,90,30.5,13.76,0.000,129
0210150002,2022-01-13 08:55:00,2022-01-13 08:55:25,,,0.0,0.0,0.0,,,973.0,0.000,90,30.7,13.70,0.000,129
0210150002,2022-01-13 08:50:00,2022-01-13 08:50:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,30.9,13.61,0.000,129
0210150002,2022-01-13 08:45:00,2022-01-13 08:45:30,,,0.0,0.0,0.0,,,973.0,0.000,90,30.8,13.51,0.000,129
0210150002,2022-01-13 08:40:00,2022-01-13 08:40:25,,,0.0,0.0,0.0,0.0,,973.0,0.000,78,31.1,13.41,0.000,129
0210150002,2022-01-13 08:35:00,2022-01-13 08:35:21,,,0.0,0.0,0.0,,,973.0,0.000,78,30.9,13.34,0.000,129
0210150002,2022-01-13 08:30:00,2022-01-13 08:30:22,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,90,31.3,13.29,0.000,129
0210150002,2022-01-13 08:25:00,2022-01-13 08:25:24,,,0.0,0.0,0.0,,,973.0,0.000,90,31.4,13.28,0.000,129
0210150002,2022-01-13 08:20:00,2022-01-13 08:20:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,31.4,13.27,0.000,129
0210150002,2022-01-13 08:15:00,2022-01-13 08:15:21,,,0.0,0.0,0.0,,,973.0,0.000,93,31.4,13.23,0.000,129
0210150002,2022-01-13 08:10:00,2022-01-13 08:10:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,30.9,13.15,0.000,129
0210150002,2022-01-13 08:05:00,2022-01-13 08:05:20,,,0.0,0.0,0.0,,,973.0,0.000,90,31.7,13.09,0.000,129
0210150002,2022-01-13 08:00:00,2022-01-13 08:00:25,,0.0,0.0,0.0,0.0,0.0,0.0,973.0,0.000,90,31.8,13.04,0.000,129
0210150002,2022-01-13 07:55:00,2022-01-13 07:55:23,,,0.0,0.0,0.0,,,973.0,0.000,90,31.8,12.98,0.000,129
0210150002,2022-01-13 07:50:00,2022-01-13 07:50:21,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,30.7,12.95,0.000,129
0210150002,2022-01-13 07:45:00,2022-01-13 07:45:21,,,0.0,0.0,0.0,,,973.0,0.000,90,30.9,12.91,0.000,129
0210150002,2022-01-13 07:40:00,2022-01-13 07:40:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,30.9,12.88,0.000,129
0210150002,2022-01-13 07:35:00,2022-01-13 07:35:22,,,0.0,0.0,0.0,,,973.0,0.000,90,30.9,12.85,0.000,129
0210150002,2022-01-13 07:30:00,2022-01-13 07:30:22,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,90,31.0,12.83,0.000,129
0210150002,2022-01-13 07:25:00,2022-01-13 07:25:21,,,0.0,0.0,0.0,,,973.0,0.000,90,31.1,12.81,0.000,129
0210150002,2022-01-13 07:20:00,2022-01-13 07:20:21,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,31.4,12.80,0.000,129
0210150002,2022-01-13 07:15:00,2022-01-13 07:15:23,,,0.0,0.0,0.0,,,973.0,0.000,90,31.4,12.80,0.000,129
0210150002,2022-01-13 07:10:00,2022-01-13 07:10:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,31.6,12.81,0.000,129
0210150002,2022-01-13 07:05:00,2022-01-13 07:05:22,,,0.0,0.0,0.0,,,973.0,0.000,90,31.7,12.80,0.000,129
0210150002,2022-01-13 07:00:00,2022-01-13 07:00:23,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,93,31.7,12.81,0.000,129
0210150002,2022-01-13 06:55:00,2022-01-13 06:55:25,,,0.0,0.0,0.0,,,973.0,0.000,90,31.4,12.81,0.000,129
0210150002,2022-01-13 06:50:00,2022-01-13 06:50:20,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,31.0,12.81,0.000,129
0210150002,2022-01-13 06:45:00,2022-01-13 06:45:22,,,0.0,0.0,0.0,,,973.0,0.000,90,31.3,12.81,0.000,129
0210150002,2022-01-13 06:40:00,2022-01-13 06:40:25,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,31.3,12.81,0.000,129
0210150002,2022-01-13 06:35:00,2022-01-13 06:35:22,,,0.0,0.0,0.0,,,973.0,0.000,90,31.4,12.82,0.000,129
0210150002,2022-01-13 06:30:00,2022-01-13 06:30:26,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,90,31.3,12.83,0.000,129
0210150002,2022-01-13 06:25:00,2022-01-13 06:25:21,,,0.0,0.0,0.0,,,973.0,0.000,90,31.8,12.82,0.000,129
0210150002,2022-01-13 06:20:00,2022-01-13 06:20:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,31.7,12.83,0.000,129
0210150002,2022-01-13 06:15:00,2022-01-13 06:15:22,,,0.0,0.0,0.0,,,973.0,0.000,90,31.4,12.83,0.000,129
0210150002,2022-01-13 06:10:00,2022-01-13 06:10:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,31.4,12.84,0.000,129
0210150002,2022-01-13 06:05:00,2022-01-13 06:05:23,,,0.0,0.0,0.0,,,973.0,0.000,90,31.5,12.84,0.000,129
0210150002,2022-01-13 06:00:00,2022-01-13 06:00:21,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,81,31.8,12.85,0.000,129
0210150002,2022-01-13 05:55:00,2022-01-13 05:55:22,,,0.0,0.0,0.0,,,973.0,0.000,81,31.2,12.85,0.000,129
0210150002,2022-01-13 05:50:00,2022-01-13 05:50:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,81,31.3,12.85,0.000,129
0210150002,2022-01-13 05:45:00,2022-01-13 05:45:23,,,0.0,0.0,0.0,,,973.0,0.000,56,31.4,12.85,0.000,129
0210150002,2022-01-13 05:40:00,2022-01-13 05:40:25,,,0.0,0.0,0.0,0.0,,973.0,0.000,78,31.2,12.85,0.000,129
0210150002,2022-01-13 05:35:00,2022-01-13 05:35:23,,,0.0,0.0,0.0,,,973.0,0.000,81,31.2,12.86,0.000,129
0210150002,2022-01-13 05:30:00,2022-01-13 05:30:22,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,81,31.7,12.85,0.000,129
0210150002,2022-01-13 05:25:00,2022-01-13 05:25:23,,,0.0,0.0,0.0,,,973.0,0.000,56,31.1,12.88,0.000,129
0210150002,2022-01-13 05:20:00,2022-01-13 05:20:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,81,31.1,12.87,0.000,129
0210150002,2022-01-13 05:15:00,2022-01-13 05:15:23,,,0.0,0.0,0.0,,,973.0,0.000,78,31.3,12.88,0.000,129
0210150002,2022-01-13 05:10:00,2022-01-13 05:10:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,81,31.0,12.88,0.000,129
0210150002,2022-01-13 05:05:00,2022-01-13 05:05:24,,,0.0,0.0,0.0,,,973.0,0.000,84,31.1,12.88,0.000,129
0210150002,2022-01-13 05:00:00,2022-01-13 05:00:22,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,81,31.1,12.88,0.000,129
0210150002,2022-01-13 04:55:00,2022-01-13 04:55:21,,,0.0,0.0,0.0,,,973.0,0.000,78,31.1,12.88,0.000,129
0210150002,2022-01-13 04:50:00,2022-01-13 04:50:21,,,0.0,0.0,0.0,0.0,,973.0,0.000,81,31.2,12.88,0.000,129
0210150002,2022-01-13 04:45:00,2022-01-13 04:45:32,,,0.0,0.0,0.0,,,973.0,0.000,87,31.1,12.88,0.000,129
0210150002,2022-01-13 04:40:00,2022-01-13 04:40:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,81,31.2,12.88,0.000,129
0210150002,2022-01-13 04:35:00,2022-01-13 04:35:24,,,0.0,0.0,0.0,,,973.0,0.000,81,31.4,12.89,0.000,129
0210150002,2022-01-13 04:30:00,2022-01-13 04:30:25,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,56,31.3,12.90,0.000,129
0210150002,2022-01-13 04:25:00,2022-01-13 04:25:22,,,0.0,0.0,0.0,,,973.0,0.000,81,31.2,12.90,0.000,129
0210150002,2022-01-13 04:20:00,2022-01-13 04:20:24,,,0.0,0.0,0.0,0.0,,973.0,0.000,81,31.3,12.89,0.000,129
0210150002,2022-01-13 04:15:00,2022-01-13 04:15:25,,,0.0,0.0,0.0,,,973.0,0.000,81,31.2,12.91,0.000,129
0210150002,2022-01-13 04:10:00,2022-01-13 04:10:21,,,0.0,0.0,0.0,0.0,,973.0,0.000,81,31.1,12.91,0.000,129
0210150002,2022-01-13 04:05:00,2022-01-13 04:05:23,,,0.0,0.0,0.0,,,973.0,0.000,78,31.2,12.91,0.000,129
0210150002,2022-01-13 04:00:00,2022-01-13 04:00:30,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,81,31.1,12.91,0.000,129
0210150002,2022-01-13 03:55:00,2022-01-13 03:55:22,,,0.0,0.0,0.0,,,973.0,0.000,81,30.9,12.91,0.000,129
0210150002,2022-01-13 03:50:00,2022-01-13 03:50:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,81,31.0,12.91,0.000,129
0210150002,2022-01-13 03:45:00,2022-01-13 03:45:20,,,0.0,0.0,0.0,,,973.0,0.000,81,30.9,12.91,0.000,129
0210150002,2022-01-13 03:40:00,2022-01-13 03:40:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,84,30.9,12.91,0.000,129
0210150002,2022-01-13 03:35:00,2022-01-13 03:35:23,,,0.0,0.0,0.0,,,973.0,0.000,81,30.9,12.92,0.000,129
0210150002,2022-01-13 03:30:00,2022-01-13 03:30:21,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,78,30.8,12.91,0.000,129
0210150002,2022-01-13 03:25:00,2022-01-13 03:25:23,,,0.0,0.0,0.0,,,973.0,0.000,81,30.6,12.91,0.000,129
0210150002,2022-01-13 03:20:00,2022-01-13 03:20:21,,,0.0,0.0,0.0,0.0,,973.0,0.000,84,30.5,12.93,0.000,129
0210150002,2022-01-13 03:15:00,2022-01-13 03:15:20,,,0.0,0.0,0.0,,,973.0,0.000,81,30.4,12.94,0.000,129
0210150002,2022-01-13 03:10:00,2022-01-13 03:10:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,56,30.4,12.93,0.000,129
0210150002,2022-01-13 03:05:00,2022-01-13 03:05:23,,,0.0,0.0,0.0,,,973.0,0.000,81,30.2,12.93,0.000,129
0210150002,2022-01-13 03:00:00,2022-01-13 03:00:21,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,81,30.2,12.92,0.000,129
0210150002,2022-01-13 02:55:00,2022-01-13 02:55:23,,,0.0,0.0,0.0,,,973.0,0.000,81,30.2,12.93,0.000,129
0210150002,2022-01-13 02:50:00,2022-01-13 02:50:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,78,30.1,12.94,0.000,129
0210150002,2022-01-13 02:45:00,2022-01-13 02:45:25,,,0.0,0.0,0.0,,,973.0,0.000,78,30.0,12.93,0.000,129
0210150002,2022-01-13 02:40:00,2022-01-13 02:40:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,56,30.3,12.93,0.000,129
0210150002,2022-01-13 02:35:00,2022-01-13 02:35:24,,,0.0,0.0,0.0,,,973.0,0.000,81,30.4,12.94,0.000,129
0210150002,2022-01-13 02:30:00,2022-01-13 02:30:27,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,56,30.1,12.94,0.000,129
0210150002,2022-01-13 02:25:00,2022-01-13 02:25:25,,,0.0,0.0,0.0,,,973.0,0.000,56,30.0,12.95,0.000,129
0210150002,2022-01-13 02:20:00,2022-01-13 02:20:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,56,29.9,12.95,0.000,129
0210150002,2022-01-13 02:15:00,2022-01-13 02:15:23,,,0.0,0.0,0.0,,,973.0,0.000,81,29.9,12.94,0.000,129
0210150002,2022-01-13 02:10:00,2022-01-13 02:10:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,81,29.7,12.95,0.000,129
0210150002,2022-01-13 02:05:00,2022-01-13 02:05:22,,,0.0,0.0,0.0,,,973.0,0.000,81,30.0,12.95,0.000,129
0210150002,2022-01-13 02:00:00,2022-01-13 02:02:28,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,81,30.2,12.95,0.000,129
0210150002,2022-01-13 01:55:00,2022-01-13 01:55:21,,,0.0,0.0,0.0,,,973.0,0.000,90,29.8,12.95,0.000,129
0210150002,2022-01-13 01:50:00,2022-01-13 01:50:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,81,29.7,12.95,0.000,129
0210150002,2022-01-13 01:45:00,2022-01-13 01:45:21,,,0.0,0.0,0.0,,,973.0,0.000,81,29.7,12.95,0.000,129
0210150002,2022-01-13 01:40:00,2022-01-13 01:40:21,,,0.0,0.0,0.0,0.0,,973.0,0.000,78,29.9,12.95,0.000,129
0210150002,2022-01-13 01:35:00,2022-01-13 01:35:25,,,0.0,0.0,0.0,,,973.0,0.000,81,29.6,12.95,0.000,129
0210150002,2022-01-13 01:30:00,2022-01-13 01:30:21,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,56,29.9,12.96,0.000,129
0210150002,2022-01-13 01:25:00,2022-01-13 01:25:22,,,0.0,0.0,0.0,,,973.0,0.000,78,29.7,12.95,0.000,129
0210150002,2022-01-13 01:20:00,2022-01-13 01:20:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,56,29.6,12.96,0.000,129
0210150002,2022-01-13 01:15:00,2022-01-13 01:15:25,,,0.0,0.0,0.0,,,973.0,0.000,81,29.6,12.96,0.000,129
0210150002,2022-01-13 01:10:00,2022-01-13 01:10:26,,,0.0,0.0,0.0,0.0,,973.0,0.000,78,29.6,12.95,0.000,129
0210150002,2022-01-13 01:05:00,2022-01-13 01:05:22,,,0.0,0.0,0.0,,,973.0,0.000,81,29.6,12.97,0.000,129
0210150002,2022-01-13 01:00:00,2022-01-13 01:02:05,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,78,29.6,12.97,0.000,129
0210150002,2022-01-13 00:55:00,2022-01-13 00:55:25,,,0.0,0.0,0.0,,,973.0,0.000,81,29.6,12.96,0.000,129
0210150002,2022-01-13 00:50:00,2022-01-13 00:50:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,78,29.7,12.97,0.000,129
0210150002,2022-01-13 00:45:00,2022-01-13 00:45:25,,,0.0,0.0,0.0,,,973.0,0.000,81,29.6,12.97,0.000,129
0210150002,2022-01-13 00:40:00,2022-01-13 00:40:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,56,29.6,12.98,0.000,129
0210150002,2022-01-13 00:35:00,2022-01-13 00:35:23,,,0.0,0.0,0.0,,,973.0,0.000,81,29.7,12.97,0.000,129
0210150002,2022-01-13 00:30:00,2022-01-13 00:30:23,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,81,29.5,12.98,0.000,129
0210150002,2022-01-13 00:25:00,2022-01-13 00:25:22,,,0.0,0.0,0.0,,,973.0,0.000,81,29.5,12.98,0.000,129
0210150002,2022-01-13 00:20:00,2022-01-13 00:20:21,,,0.0,0.0,0.0,0.0,,973.0,0.000,87,29.6,12.98,0.000,129
0210150002,2022-01-13 00:15:00,2022-01-13 00:15:21,,,0.0,0.0,0.0,,,973.0,0.000,87,29.6,12.97,0.000,129
0210150002,2022-01-13 00:10:00,2022-01-13 00:10:20,,,0.0,0.0,0.0,0.0,,973.0,0.000,87,29.9,12.98,0.000,129
0210150002,2022-01-13 00:05:00,2022-01-13 00:05:21,,,0.0,0.0,0.0,,,973.0,0.000,93,29.8,12.98,0.000,129
0210150002,2022-01-13 00:00:00,2022-01-13 00:00:31,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,90,29.5,12.97,0.000,129
0210150002,2022-01-12 23:55:00,2022-01-12 23:55:22,,,0.0,0.0,0.0,,,973.0,0.000,90,29.4,12.97,0.000,129
0210150002,2022-01-12 23:50:00,2022-01-12 23:50:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,29.3,12.98,0.000,129
0210150002,2022-01-12 23:45:00,2022-01-12 23:45:22,,,0.0,0.0,0.0,,,973.0,0.000,90,29.4,12.98,0.000,129
0210150002,2022-01-12 23:40:00,2022-01-12 23:40:25,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,29.4,12.98,0.000,129
0210150002,2022-01-12 23:35:00,2022-01-12 23:35:23,,,0.0,0.0,0.0,,,973.0,0.000,90,29.5,12.98,0.000,129
0210150002,2022-01-12 23:30:00,2022-01-12 23:30:22,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,90,29.2,12.98,0.000,129
0210150002,2022-01-12 23:25:00,2022-01-12 23:25:22,,,0.0,0.0,0.0,,,973.0,0.000,56,29.3,12.98,0.000,129
0210150002,2022-01-12 23:20:00,2022-01-12 23:20:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,29.8,12.98,0.000,129
0210150002,2022-01-12 23:15:00,2022-01-12 23:15:20,,,0.0,0.0,0.0,,,973.0,0.000,93,29.4,12.98,0.000,129
0210150002,2022-01-12 23:10:00,2022-01-12 23:10:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,29.3,12.98,0.000,129
0210150002,2022-01-12 23:05:00,2022-01-12 23:05:20,,,0.0,0.0,0.0,,,973.0,0.000,90,29.2,12.98,0.000,129
0210150002,2022-01-12 23:00:00,2022-01-12 23:00:21,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,90,29.2,12.98,0.000,129
0210150002,2022-01-12 22:55:00,2022-01-12 22:55:23,,,0.0,0.0,0.0,,,973.0,0.000,90,29.2,12.98,0.000,129
0210150002,2022-01-12 22:50:00,2022-01-12 22:50:22,,,0.0,0.0,0.0,0.0,,973.0,0.000,96,29.3,12.98,0.000,129
0210150002,2022-01-12 22:45:00,2022-01-12 22:45:21,,,0.0,0.0,0.0,,,973.0,0.000,90,29.3,12.98,0.000,129
0210150002,2022-01-12 22:40:00,2022-01-12 22:40:20,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,29.2,12.98,0.000,129
0210150002,2022-01-12 22:35:00,2022-01-12 22:35:22,,,0.0,0.0,0.0,,,973.0,0.000,81,29.1,12.98,0.000,129
0210150002,2022-01-12 22:30:00,2022-01-12 22:30:23,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,90,29.2,12.98,0.000,129
0210150002,2022-01-12 22:25:00,2022-01-12 22:25:21,,,0.0,0.0,0.0,,,973.0,0.000,90,29.1,12.98,0.000,129
0210150002,2022-01-12 22:20:00,2022-01-12 22:20:26,,,0.0,0.0,0.0,0.0,,973.0,0.000,81,29.2,12.98,0.000,129
0210150002,2022-01-12 22:15:00,2022-01-12 22:15:23,,,0.0,0.0,0.0,,,973.0,0.000,90,29.1,12.98,0.000,129
0210150002,2022-01-12 22:10:00,2022-01-12 22:10:21,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,29.5,12.98,0.000,129
0210150002,2022-01-12 22:05:00,2022-01-12 22:05:24,,,0.0,0.0,0.0,,,973.0,0.000,90,29.3,12.98,0.000,129
0210150002,2022-01-12 22:00:00,2022-01-12 22:00:22,,,0.0,0.0,0.0,0.0,0.0,973.0,0.000,84,29.1,12.98,0.000,129
0210150002,2022-01-12 21:55:00,2022-01-12 21:55:25,,,0.0,0.0,0.0,,,973.0,0.000,81,29.2,12.98,0.000,129
0210150002,2022-01-12 21:50:00,2022-01-12 21:50:23,,,0.0,0.0,0.0,0.0,,973.0,0.000,90,29.0,12.97,0.000,129
