站点编号,观测时间,存储时间,日降水量(毫米),当前降水量(毫米),1分钟时段降水量(毫米),5分钟时段降水量(毫米),10分钟时段降水量(毫米),30分钟时段降水量(毫米),降水量累计值(毫米),信号强度(百分比),电量(百分比),电源电压(伏特),报警信息
201330014,2022/3/6 13:05,2022/3/6 13:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/6 12:05,2022/3/6 12:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/6 11:05,2022/3/6 11:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/3/6 10:05,2022/3/6 10:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/6 9:05,2022/3/6 9:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/6 8:05,2022/3/6 8:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/6 7:05,2022/3/6 7:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/6 6:05,2022/3/6 6:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/6 5:05,2022/3/6 5:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/6 4:05,2022/3/6 4:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/6 3:05,2022/3/6 3:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/6 2:05,2022/3/6 2:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/6 1:05,2022/3/6 1:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/6 0:05,2022/3/6 0:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/5 23:05,2022/3/5 23:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/5 22:05,2022/3/5 22:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/5 21:05,2022/3/5 21:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/5 20:05,2022/3/5 20:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/5 19:05,2022/3/5 19:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/5 18:05,2022/3/5 18:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/5 17:05,2022/3/5 17:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/5 16:05,2022/3/5 16:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/5 15:05,2022/3/5 15:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/5 14:05,2022/3/5 14:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/3/5 13:05,2022/3/5 13:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/5 12:05,2022/3/5 12:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/5 11:05,2022/3/5 11:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/5 10:05,2022/3/5 10:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/5 9:05,2022/3/5 9:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/5 8:05,2022/3/5 8:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/5 7:05,2022/3/5 7:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/5 6:05,2022/3/5 6:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/5 5:05,2022/3/5 5:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/5 4:05,2022/3/5 4:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/5 3:05,2022/3/5 3:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/5 2:05,2022/3/5 2:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/5 1:05,2022/3/5 1:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/5 0:05,2022/3/5 0:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/4 23:05,2022/3/4 23:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/4 22:05,2022/3/4 22:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/4 21:05,2022/3/4 21:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/4 20:05,2022/3/4 20:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/4 19:05,2022/3/4 19:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/4 18:05,2022/3/4 18:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/4 17:05,2022/3/4 17:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/4 16:05,2022/3/4 16:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/4 15:05,2022/3/4 15:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/4 14:05,2022/3/4 14:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/4 13:05,2022/3/4 13:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/4 12:05,2022/3/4 12:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/4 11:05,2022/3/4 11:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/3/4 10:05,2022/3/4 10:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/4 9:05,2022/3/4 9:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/4 8:05,2022/3/4 8:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/4 7:05,2022/3/4 7:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/4 6:05,2022/3/4 6:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/4 5:05,2022/3/4 5:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/4 4:05,2022/3/4 4:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/4 3:05,2022/3/4 3:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/4 2:05,2022/3/4 2:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/3/4 1:05,2022/3/4 1:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/4 0:05,2022/3/4 0:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/3 23:05,2022/3/3 23:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/3 22:05,2022/3/3 22:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/3 21:05,2022/3/3 21:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/3 20:05,2022/3/3 20:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/3 19:05,2022/3/3 19:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/3 18:05,2022/3/3 18:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/3/3 17:05,2022/3/3 17:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/3 16:05,2022/3/3 16:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/3 15:05,2022/3/3 15:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/3 14:05,2022/3/3 14:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/3 13:05,2022/3/3 13:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/3/3 12:05,2022/3/3 12:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/3 11:05,2022/3/3 11:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/3 10:05,2022/3/3 10:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/3 9:05,2022/3/3 9:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/3 8:05,2022/3/3 8:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/3 7:05,2022/3/3 7:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/3 6:05,2022/3/3 6:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/3/3 5:05,2022/3/3 5:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/3/3 4:05,2022/3/3 4:05,,0,0,0,,,853.5,62,0,0.3,131
201330014,2022/3/3 3:05,2022/3/3 3:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/3/3 2:05,2022/3/3 2:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/3 1:05,2022/3/3 1:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/3 0:05,2022/3/3 0:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/2 23:05,2022/3/2 23:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/2 22:05,2022/3/2 22:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/2 21:05,2022/3/2 21:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/2 20:05,2022/3/2 20:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/2 19:05,2022/3/2 19:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/2 18:05,2022/3/2 18:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/2 17:05,2022/3/2 17:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/2 16:05,2022/3/2 16:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/2 15:05,2022/3/2 15:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/2 14:05,2022/3/2 14:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/2 13:05,2022/3/2 13:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/2 12:05,2022/3/2 12:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/2 11:05,2022/3/2 11:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/2 10:05,2022/3/2 10:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/2 9:05,2022/3/2 9:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/2 8:05,2022/3/2 8:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/2 7:05,2022/3/2 7:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/2 6:05,2022/3/2 6:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/2 5:05,2022/3/2 5:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/3/2 4:05,2022/3/2 4:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/2 3:05,2022/3/2 3:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/2 2:05,2022/3/2 2:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/3/2 1:05,2022/3/2 1:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/3/2 0:05,2022/3/2 0:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/1 23:05,2022/3/1 23:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/1 22:05,2022/3/1 22:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/1 21:05,2022/3/1 21:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/1 20:05,2022/3/1 20:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/1 19:05,2022/3/1 19:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/1 18:05,2022/3/1 18:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/1 17:05,2022/3/1 17:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/1 16:05,2022/3/1 16:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/1 15:05,2022/3/1 15:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/3/1 14:05,2022/3/1 14:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/1 13:05,2022/3/1 13:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/1 12:05,2022/3/1 12:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/1 11:05,2022/3/1 11:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/3/1 10:05,2022/3/1 10:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/3/1 9:05,2022/3/1 9:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/1 8:05,2022/3/1 8:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/3/1 7:05,2022/3/1 7:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/1 6:05,2022/3/1 6:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/3/1 5:05,2022/3/1 5:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/1 4:05,2022/3/1 4:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/3/1 3:05,2022/3/1 3:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/1 2:05,2022/3/1 2:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/3/1 1:05,2022/3/1 1:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/3/1 0:05,2022/3/1 0:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/28 23:05,2022/2/28 23:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/28 22:05,2022/2/28 22:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/28 21:05,2022/2/28 21:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/28 20:05,2022/2/28 20:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/28 19:05,2022/2/28 19:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/28 18:05,2022/2/28 18:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/28 17:05,2022/2/28 17:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/28 16:05,2022/2/28 16:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/28 15:05,2022/2/28 15:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/28 14:05,2022/2/28 14:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/28 13:05,2022/2/28 13:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/28 12:05,2022/2/28 12:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/28 11:05,2022/2/28 11:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/28 10:05,2022/2/28 10:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/28 9:05,2022/2/28 9:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/28 8:05,2022/2/28 8:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/28 7:05,2022/2/28 7:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/28 6:05,2022/2/28 6:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/28 5:05,2022/2/28 5:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/28 4:05,2022/2/28 4:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/2/28 3:05,2022/2/28 3:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/2/28 2:05,2022/2/28 2:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/2/28 1:05,2022/2/28 1:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/28 0:05,2022/2/28 0:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/27 23:05,2022/2/27 23:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/27 22:05,2022/2/27 22:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/27 21:05,2022/2/27 21:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/27 20:05,2022/2/27 20:10,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/27 19:05,2022/2/27 19:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/27 18:05,2022/2/27 18:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/27 17:05,2022/2/27 17:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/27 16:05,2022/2/27 16:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/27 15:05,2022/2/27 15:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/27 14:05,2022/2/27 14:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/27 13:05,2022/2/27 13:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/27 12:05,2022/2/27 12:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/27 11:05,2022/2/27 11:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/27 10:05,2022/2/27 10:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/27 9:05,2022/2/27 9:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/27 8:05,2022/2/27 8:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/27 7:05,2022/2/27 7:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/27 6:05,2022/2/27 6:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/2/27 5:05,2022/2/27 5:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/27 4:05,2022/2/27 4:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/27 3:05,2022/2/27 3:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/2/27 2:05,2022/2/27 2:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/27 1:05,2022/2/27 1:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/27 0:05,2022/2/27 0:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/26 23:05,2022/2/26 23:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/26 22:05,2022/2/26 22:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/26 21:05,2022/2/26 21:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/26 20:05,2022/2/26 20:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/26 19:05,2022/2/26 19:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/26 18:05,2022/2/26 18:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/26 17:05,2022/2/26 17:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/26 16:05,2022/2/26 16:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/26 15:05,2022/2/26 15:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/26 14:05,2022/2/26 14:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/26 13:05,2022/2/26 13:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/26 12:05,2022/2/26 12:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/26 11:05,2022/2/26 11:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/26 10:05,2022/2/26 10:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/26 9:05,2022/2/26 9:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/26 8:05,2022/2/26 8:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/26 7:05,2022/2/26 7:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/26 6:05,2022/2/26 6:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/2/26 5:05,2022/2/26 5:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/26 4:05,2022/2/26 4:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/26 3:05,2022/2/26 3:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/26 2:05,2022/2/26 2:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/26 1:05,2022/2/26 1:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/26 0:05,2022/2/26 0:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/25 23:05,2022/2/25 23:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/25 22:05,2022/2/25 22:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/25 21:05,2022/2/25 21:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/25 20:05,2022/2/25 20:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/25 19:05,2022/2/25 19:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/25 18:05,2022/2/25 18:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/25 17:05,2022/2/25 17:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/25 16:05,2022/2/25 16:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/25 15:05,2022/2/25 15:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/25 14:05,2022/2/25 14:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/25 13:05,2022/2/25 13:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/25 12:05,2022/2/25 12:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/25 11:05,2022/2/25 11:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/25 10:05,2022/2/25 10:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/25 9:05,2022/2/25 9:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/2/25 8:05,2022/2/25 8:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/25 7:05,2022/2/25 7:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/25 6:05,2022/2/25 6:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/2/25 5:05,2022/2/25 5:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/2/25 4:05,2022/2/25 4:05,,0,0,0,,,853.5,71,0,0.3,131
201330014,2022/2/25 3:05,2022/2/25 3:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/25 2:05,2022/2/25 2:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/25 1:05,2022/2/25 1:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/25 0:05,2022/2/25 0:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/24 23:05,2022/2/24 23:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/24 22:05,2022/2/24 22:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/24 21:05,2022/2/24 21:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/24 20:05,2022/2/24 20:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/24 19:05,2022/2/24 19:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/24 18:05,2022/2/24 18:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/24 17:05,2022/2/24 17:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/24 16:05,2022/2/24 16:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/24 15:05,2022/2/24 15:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/24 14:05,2022/2/24 14:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/24 13:05,2022/2/24 13:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/24 12:05,2022/2/24 12:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/24 11:05,2022/2/24 11:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/24 10:05,2022/2/24 10:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/24 9:05,2022/2/24 9:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/24 8:05,2022/2/24 8:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/24 7:05,2022/2/24 7:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/24 6:05,2022/2/24 6:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/24 5:05,2022/2/24 5:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/24 4:05,2022/2/24 4:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/24 3:05,2022/2/24 3:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/24 2:05,2022/2/24 2:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/24 1:05,2022/2/24 1:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/24 0:05,2022/2/24 0:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/23 23:05,2022/2/23 23:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/23 22:05,2022/2/23 22:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/23 21:05,2022/2/23 21:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/23 20:05,2022/2/23 20:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/23 19:05,2022/2/23 19:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/23 18:05,2022/2/23 18:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/23 17:05,2022/2/23 17:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/23 16:05,2022/2/23 16:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/23 15:05,2022/2/23 15:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/23 14:05,2022/2/23 14:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/23 13:05,2022/2/23 13:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/23 12:05,2022/2/23 12:05,,0,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/23 11:05,2022/2/23 11:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/23 10:05,2022/2/23 10:05,,0,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/23 9:05,2022/2/23 9:05,,0,0,0,,,853.5,84,0,0.3,131
201330014,2022/2/23 8:05,2022/2/23 8:05,,0,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/23 7:05,2022/2/23 7:05,,3,0,0,,,853.5,78,0,0.3,131
201330014,2022/2/23 6:05,2022/2/23 6:05,,3,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/23 5:05,2022/2/23 5:05,,3,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/23 4:05,2022/2/23 4:05,,3,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/23 3:05,2022/2/23 3:05,,3,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/23 2:05,2022/2/23 2:05,,3,0,0,,,853.5,75,0,0.3,131
201330014,2022/2/23 1:05,2022/2/23 1:05,,3,0,0,,,853.5,81,0,0.3,131
201330014,2022/2/23 0:05,2022/2/23 0:05,,3,0.5,0.5,,,853.5,87,0,0.3,131
201330014,2022/2/22 23:05,2022/2/22 23:05,,2.5,0,0,,,853,87,0,0.3,131
201330014,2022/2/22 22:05,2022/2/22 22:05,,2.5,0,0,,,853,84,0,0.3,131
201330014,2022/2/22 21:05,2022/2/22 21:05,,2,0,0,,,852.5,84,0,0.3,131
201330014,2022/2/22 20:05,2022/2/22 20:05,,2,0,0,,,852.5,78,0,0.3,131
